J1,J2,J3,J4,J5,J6,empty
3874305.000,-178.091,-20.910,120.782,0.000,80.127,-268.091,
3874306.000,-178.091,-20.909,120.782,0.000,80.127,-268.091,
3874307.000,-178.091,-20.908,120.781,0.000,80.126,-268.091,
3874308.000,-178.091,-20.908,120.781,0.000,80.126,-268.091,
3874311.000,-178.091,-20.903,120.778,0.000,80.125,-268.091,
3874314.000,-178.091,-20.901,120.777,0.000,80.124,-268.091,
3874317.000,-178.091,-20.899,120.775,0.000,80.123,-268.091,
3874320.000,-178.091,-20.896,120.773,0.000,80.123,-268.091,
3874323.000,-178.091,-20.894,120.772,0.000,80.122,-268.091,
3874324.000,-178.091,-20.893,120.771,0.000,80.122,-268.091,
3874326.000,-178.092,-20.892,120.770,0.000,80.121,-268.092,
3874328.000,-178.092,-20.891,120.769,0.000,80.121,-268.092,
3874331.000,-178.092,-20.889,120.768,0.000,80.120,-268.092,
3874334.000,-178.092,-20.887,120.767,0.000,80.120,-268.092,
3874336.000,-178.092,-20.886,120.766,0.000,80.119,-268.092,
3874339.000,-178.092,-20.884,120.765,0.000,80.119,-268.092,
3874340.000,-178.092,-20.884,120.765,0.000,80.119,-268.092,
3874344.000,-178.092,-20.882,120.764,0.000,80.118,-268.092,
3874346.000,-178.092,-20.881,120.763,0.000,80.118,-268.092,
3874349.000,-178.092,-20.880,120.762,0.000,80.117,-268.092,
3874352.000,-178.092,-20.879,120.761,0.000,80.117,-268.092,
3874354.000,-178.092,-20.878,120.761,0.000,80.117,-268.092,
3874357.000,-178.092,-20.877,120.760,0.000,80.116,-268.092,
3874359.000,-178.092,-20.876,120.760,0.000,80.116,-268.092,
3874361.000,-178.092,-20.876,120.759,0.000,80.116,-268.092,
3874363.000,-178.092,-20.875,120.759,0.000,80.116,-268.092,
3874366.000,-178.092,-20.874,120.758,0.000,80.115,-268.092,
3874369.000,-178.092,-20.873,120.758,0.000,80.115,-268.092,
3874372.000,-178.092,-20.872,120.757,0.000,80.115,-268.092,
3874375.000,-178.092,-20.872,120.757,0.000,80.115,-268.092,
3874377.000,-178.092,-20.871,120.756,0.000,80.115,-268.092,
3874379.000,-178.092,-20.871,120.756,0.000,80.114,-268.092,
3874380.000,-178.092,-20.871,120.756,0.000,80.114,-268.092,
3874381.000,-178.092,-20.870,120.756,0.000,80.114,-268.092,
3874382.000,-178.092,-20.870,120.756,0.000,80.114,-268.092,
3874383.000,-178.092,-20.870,120.755,0.000,80.114,-268.092,
3874386.000,-178.092,-20.869,120.755,0.000,80.114,-268.092,
3874388.000,-178.092,-20.869,120.755,0.000,80.114,-268.092,
3874390.000,-178.092,-20.869,120.755,0.000,80.114,-268.092,
3874393.000,-178.092,-20.868,120.754,0.000,80.114,-268.092,
3874396.000,-178.092,-20.868,120.754,0.000,80.113,-268.092,
3874398.000,-178.092,-20.868,120.754,0.000,80.113,-268.092,
3874399.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874402.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874404.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874407.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874409.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874412.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874413.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874416.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874418.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874421.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874424.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874426.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874429.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874430.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874434.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874437.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874440.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874442.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874444.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874445.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874447.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874450.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874453.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874455.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874458.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874460.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874462.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874464.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874466.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874469.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874471.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874473.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874474.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874477.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874479.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874481.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874484.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874486.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874487.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874489.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874491.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874493.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874496.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874498.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874500.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874501.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874504.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874506.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874508.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874510.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874512.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874513.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874516.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874518.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874521.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874523.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874524.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874525.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874529.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874531.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874534.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874535.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874536.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874538.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874540.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874544.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874546.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874548.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874549.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874551.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874553.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874558.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874559.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874560.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874562.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874564.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874567.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874569.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874570.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874571.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874572.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874574.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874576.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874580.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874582.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874583.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874584.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874586.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874588.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874592.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874593.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874594.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874595.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874598.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874600.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874603.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874604.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874606.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874608.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874610.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874612.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874617.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874618.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874619.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874622.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874624.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874626.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874628.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874630.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874632.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874634.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874636.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874638.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874640.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874644.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874647.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874649.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874652.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874654.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874657.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874661.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874662.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874665.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874667.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874670.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874672.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874674.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874677.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874680.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874682.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874685.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874687.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874689.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874693.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874695.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874697.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874700.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874702.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874703.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874704.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874707.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874708.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874711.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874713.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874715.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874716.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874719.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874721.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874723.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874726.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874729.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874730.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874731.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874735.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874738.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874741.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874742.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874743.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874745.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874749.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874752.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874754.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874756.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874757.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874759.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874764.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874767.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874768.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874769.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874770.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874773.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874777.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874779.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874780.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874781.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874782.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874784.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874786.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874791.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874792.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874793.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874794.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874795.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874798.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874802.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874803.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874804.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874805.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874808.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874811.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874815.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874816.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874817.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874821.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874824.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874827.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874832.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874834.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874836.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874838.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874841.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874843.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874846.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874849.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874852.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874855.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874857.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874859.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874862.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874865.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874867.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874869.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874871.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874874.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874876.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874879.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874883.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874885.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874887.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874889.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874891.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874894.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874897.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874899.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874901.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874903.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874905.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874907.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874910.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874913.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874915.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874917.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874919.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874921.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874923.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874927.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874929.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874931.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874933.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874935.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874937.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874939.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874943.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874945.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874947.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874949.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874951.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874954.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874958.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874961.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874963.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874966.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874968.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874970.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874973.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874977.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874979.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874981.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874984.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874986.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874988.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874991.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874993.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874996.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3874998.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875000.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875003.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875005.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875009.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875011.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875013.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875015.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875017.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875019.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875023.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875025.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875028.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875030.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875033.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875034.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875036.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875038.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875040.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875042.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875045.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875047.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875048.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875051.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875053.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875055.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875057.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875059.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875060.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875062.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875064.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875066.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875068.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875070.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875072.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875073.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875076.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875078.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875080.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875082.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875084.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875086.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875088.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875090.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875092.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875094.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875096.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875097.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875098.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875101.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875103.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875105.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875107.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875109.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875110.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875113.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875115.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875118.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875119.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875120.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875121.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875124.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875126.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875128.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875130.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875132.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875133.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875136.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875138.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875141.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875143.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875145.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875146.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875148.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875150.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875152.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875154.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875156.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875158.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875159.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875162.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875163.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875166.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875168.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875170.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875171.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875174.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875176.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875178.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875180.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875183.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875184.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875185.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875188.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875190.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875192.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875194.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875197.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875198.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875200.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875202.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875204.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875206.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875208.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3875210.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
