J1,J2,J3,J4,J5,J6,empty
8805837.000,42.878,-4.431,94.279,-89.836,42.878,89.776,
8805842.000,42.876,-4.433,94.281,-89.835,42.876,89.776,
8805844.000,42.875,-4.434,94.282,-89.835,42.875,89.775,
8805846.000,42.874,-4.435,94.283,-89.835,42.874,89.775,
8805848.000,42.873,-4.436,94.284,-89.835,42.873,89.775,
8805850.000,42.872,-4.438,94.285,-89.835,42.872,89.775,
8805852.000,42.870,-4.439,94.286,-89.835,42.871,89.775,
8805855.000,42.868,-4.441,94.288,-89.835,42.869,89.775,
8805857.000,42.867,-4.442,94.289,-89.835,42.867,89.775,
8805859.000,42.866,-4.444,94.291,-89.835,42.866,89.774,
8805861.000,42.864,-4.445,94.292,-89.834,42.864,89.774,
8805863.000,42.863,-4.447,94.294,-89.834,42.863,89.774,
8805865.000,42.861,-4.449,94.295,-89.834,42.861,89.774,
8805867.000,42.859,-4.450,94.297,-89.834,42.860,89.774,
8805870.000,42.857,-4.453,94.299,-89.834,42.857,89.773,
8805872.000,42.855,-4.455,94.301,-89.834,42.855,89.773,
8805874.000,42.853,-4.457,94.303,-89.833,42.853,89.773,
8805877.000,42.850,-4.460,94.306,-89.833,42.850,89.773,
8805879.000,42.847,-4.462,94.308,-89.833,42.848,89.772,
8805881.000,42.845,-4.465,94.310,-89.833,42.845,89.772,
8805883.000,42.843,-4.467,94.312,-89.833,42.843,89.772,
8805885.000,42.840,-4.470,94.315,-89.832,42.841,89.772,
8805887.000,42.838,-4.472,94.317,-89.832,42.838,89.771,
8805889.000,42.835,-4.475,94.320,-89.832,42.835,89.771,
8805891.000,42.831,-4.480,94.324,-89.832,42.831,89.771,
8805894.000,42.828,-4.483,94.327,-89.831,42.828,89.770,
8805896.000,42.825,-4.486,94.330,-89.831,42.825,89.770,
8805898.000,42.821,-4.489,94.333,-89.831,42.822,89.770,
8805899.000,42.820,-4.491,94.335,-89.831,42.820,89.769,
8805902.000,42.814,-4.496,94.340,-89.830,42.815,89.769,
8805904.000,42.811,-4.500,94.343,-89.830,42.811,89.768,
8805906.000,42.807,-4.504,94.347,-89.830,42.807,89.768,
8805909.000,42.801,-4.510,94.353,-89.829,42.801,89.767,
8805911.000,42.796,-4.515,94.357,-89.829,42.796,89.767,
8805913.000,42.792,-4.519,94.361,-89.828,42.792,89.766,
8805915.000,42.789,-4.522,94.363,-89.828,42.790,89.766,
8805917.000,42.782,-4.529,94.370,-89.828,42.782,89.765,
8805919.000,42.777,-4.535,94.375,-89.827,42.777,89.765,
8805921.000,42.772,-4.540,94.380,-89.827,42.772,89.764,
8805924.000,42.763,-4.549,94.388,-89.826,42.763,89.763,
8805926.000,42.757,-4.555,94.394,-89.826,42.757,89.763,
8805928.000,42.751,-4.561,94.400,-89.825,42.751,89.762,
8805930.000,42.745,-4.568,94.406,-89.824,42.745,89.761,
8805932.000,42.738,-4.574,94.412,-89.824,42.738,89.760,
8805935.000,42.727,-4.585,94.422,-89.823,42.727,89.759,
8805937.000,42.720,-4.593,94.429,-89.822,42.720,89.758,
8805939.000,42.712,-4.601,94.437,-89.822,42.712,89.758,
8805941.000,42.704,-4.609,94.444,-89.821,42.704,89.757,
8805944.000,42.695,-4.618,94.452,-89.820,42.696,89.756,
8805946.000,42.682,-4.631,94.465,-89.819,42.682,89.754,
8805948.000,42.677,-4.636,94.469,-89.819,42.678,89.754,
8805950.000,42.663,-4.651,94.483,-89.818,42.663,89.752,
8805952.000,42.653,-4.661,94.493,-89.817,42.653,89.751,
8805954.000,42.642,-4.672,94.503,-89.816,42.642,89.750,
8805955.000,42.637,-4.677,94.508,-89.815,42.637,89.749,
8805958.000,42.619,-4.695,94.524,-89.814,42.620,89.747,
8805960.000,42.607,-4.707,94.535,-89.813,42.608,89.746,
8805962.000,42.595,-4.720,94.547,-89.812,42.595,89.744,
8805964.000,42.582,-4.733,94.559,-89.811,42.582,89.743,
8805966.000,42.568,-4.746,94.572,-89.809,42.569,89.741,
8805968.000,42.554,-4.761,94.585,-89.808,42.554,89.740,
8805971.000,42.539,-4.776,94.599,-89.807,42.540,89.738,
8805972.000,42.524,-4.791,94.613,-89.805,42.524,89.736,
8805974.000,42.508,-4.807,94.628,-89.804,42.508,89.734,
8805976.000,42.492,-4.824,94.643,-89.803,42.492,89.732,
8805978.000,42.474,-4.841,94.659,-89.801,42.475,89.730,
8805980.000,42.456,-4.859,94.676,-89.799,42.457,89.728,
8805982.000,42.438,-4.878,94.694,-89.798,42.438,89.726,
8805985.000,42.408,-4.908,94.721,-89.795,42.408,89.723,
8805987.000,42.388,-4.928,94.740,-89.793,42.388,89.720,
8805989.000,42.366,-4.950,94.760,-89.791,42.366,89.718,
8805991.000,42.344,-4.972,94.780,-89.789,42.344,89.715,
8805994.000,42.309,-5.007,94.813,-89.786,42.309,89.711,
8805996.000,42.284,-5.032,94.835,-89.784,42.284,89.708,
8805998.000,42.259,-5.057,94.859,-89.781,42.259,89.705,
8806001.000,42.205,-5.111,94.908,-89.776,42.205,89.698,
8806004.000,42.176,-5.139,94.934,-89.773,42.176,89.695,
8806006.000,42.146,-5.169,94.962,-89.771,42.147,89.691,
8806008.000,42.115,-5.199,94.990,-89.768,42.116,89.687,
8806010.000,42.083,-5.231,95.019,-89.765,42.084,89.683,
8806011.000,42.067,-5.247,95.034,-89.763,42.067,89.681,
8806013.000,42.033,-5.280,95.064,-89.760,42.034,89.677,
8806015.000,41.998,-5.315,95.096,-89.756,41.999,89.672,
8806017.000,41.962,-5.351,95.129,-89.753,41.962,89.668,
8806019.000,41.924,-5.388,95.163,-89.749,41.925,89.663,
8806021.000,41.885,-5.426,95.198,-89.745,41.886,89.658,
8806022.000,41.865,-5.445,95.215,-89.743,41.865,89.655,
8806023.000,41.865,-5.445,95.215,-89.743,41.865,89.655,
8806027.000,41.759,-5.548,95.310,-89.732,41.760,89.641,
8806029.000,41.714,-5.592,95.350,-89.728,41.715,89.635,
8806030.000,41.691,-5.614,95.370,-89.725,41.692,89.632,
8806031.000,41.668,-5.637,95.391,-89.723,41.668,89.629,
8806032.000,41.668,-5.637,95.391,-89.723,41.668,89.629,
8806033.000,41.620,-5.684,95.433,-89.718,41.620,89.622,
8806036.000,41.544,-5.756,95.500,-89.710,41.545,89.612,
8806040.000,41.438,-5.859,95.593,-89.698,41.438,89.597,
8806041.000,41.410,-5.885,95.617,-89.695,41.411,89.594,
8806042.000,41.410,-5.885,95.617,-89.695,41.411,89.594,
8806043.000,41.382,-5.912,95.641,-89.692,41.383,89.590,
8806045.000,41.295,-5.995,95.717,-89.682,41.295,89.577,
8806049.000,41.171,-6.112,95.823,-89.668,41.172,89.560,
8806051.000,41.107,-6.173,95.878,-89.661,41.108,89.550,
8806052.000,41.074,-6.204,95.906,-89.657,41.075,89.545,
8806053.000,41.040,-6.236,95.934,-89.653,41.041,89.541,
8806054.000,41.040,-6.236,95.934,-89.653,41.041,89.541,
8806056.000,40.937,-6.333,96.022,-89.641,40.938,89.525,
8806060.000,40.791,-6.469,96.144,-89.624,40.792,89.503,
8806062.000,40.715,-6.539,96.208,-89.614,40.716,89.491,
8806063.000,40.676,-6.575,96.240,-89.610,40.677,89.485,
8806064.000,40.676,-6.575,96.240,-89.610,40.677,89.485,
8806066.000,40.556,-6.686,96.339,-89.595,40.557,89.467,
8806068.000,40.473,-6.762,96.407,-89.584,40.474,89.454,
8806070.000,40.388,-6.839,96.477,-89.573,40.389,89.440,
8806073.000,40.256,-6.960,96.584,-89.556,40.257,89.419,
8806074.000,40.210,-7.001,96.621,-89.550,40.212,89.411,
8806076.000,40.118,-7.084,96.695,-89.538,40.120,89.396,
8806078.000,40.023,-7.169,96.771,-89.525,40.025,89.380,
8806080.000,39.926,-7.256,96.848,-89.512,39.928,89.364,
8806082.000,39.826,-7.345,96.927,-89.498,39.828,89.347,
8806085.000,39.672,-7.481,97.048,-89.477,39.674,89.320,
8806090.000,39.402,-7.718,97.256,-89.438,39.404,89.273,
8806091.000,39.346,-7.766,97.299,-89.430,39.348,89.263,
8806093.000,39.232,-7.865,97.386,-89.413,39.235,89.242,
8806095.000,39.116,-7.965,97.474,-89.395,39.118,89.221,
8806098.000,38.936,-8.119,97.608,-89.368,38.939,89.187,
8806100.000,38.813,-8.224,97.700,-89.348,38.816,89.164,
8806103.000,38.624,-8.383,97.839,-89.318,38.627,89.128,
8806105.000,38.494,-8.492,97.934,-89.297,38.498,89.102,
8806107.000,38.362,-8.602,98.029,-89.276,38.366,89.076,
8806110.000,38.159,-8.770,98.175,-89.242,38.163,89.036,
8806112.000,38.020,-8.884,98.273,-89.218,38.024,89.007,
8806113.000,37.949,-8.942,98.323,-89.206,37.954,88.993,
8806114.000,37.878,-8.999,98.372,-89.193,37.883,88.978,
8806116.000,37.734,-9.116,98.473,-89.168,37.739,88.948,
8806118.000,37.587,-9.234,98.574,-89.142,37.592,88.917,
8806121.000,37.362,-9.414,98.728,-89.101,37.367,88.869,
8806123.000,37.208,-9.535,98.832,-89.073,37.214,88.836,
8806125.000,37.052,-9.658,98.936,-89.043,37.058,88.801,
8806126.000,36.973,-9.720,98.989,-89.028,36.979,88.784,
8806127.000,36.893,-9.782,99.041,-89.013,36.899,88.766,
8806130.000,36.650,-9.969,99.200,-88.966,36.657,88.711,
8806132.000,36.484,-10.096,99.307,-88.933,36.492,88.673,
8806134.000,36.316,-10.224,99.415,-88.899,36.324,88.634,
8806136.000,36.146,-10.352,99.523,-88.865,36.154,88.594,
8806139.000,35.885,-10.547,99.686,-88.810,35.894,88.532,
8806140.000,35.797,-10.612,99.741,-88.792,35.806,88.510,
8806141.000,35.708,-10.677,99.796,-88.773,35.718,88.489,
8806145.000,35.347,-10.941,100.015,-88.694,35.357,88.399,
8806147.000,35.162,-11.074,100.126,-88.653,35.173,88.353,
8806150.000,34.881,-11.275,100.292,-88.590,34.893,88.281,
8806152.000,34.690,-11.410,100.403,-88.546,34.703,88.231,
8806153.000,34.594,-11.478,100.459,-88.523,34.607,88.206,
8806154.000,34.594,-11.478,100.459,-88.523,34.607,88.206,
8806158.000,34.103,-11.817,100.738,-88.406,34.118,88.075,
8806161.000,33.801,-12.022,100.905,-88.331,33.818,87.992,
8806164.000,33.494,-12.228,101.073,-88.254,33.512,87.906,
8806165.000,33.391,-12.297,101.129,-88.227,33.409,87.877,
8806166.000,33.287,-12.366,101.184,-88.200,33.305,87.847,
8806167.000,33.182,-12.435,101.240,-88.173,33.201,87.817,
8806169.000,32.971,-12.573,101.352,-88.117,32.991,87.756,
8806173.000,32.542,-12.850,101.574,-88.001,32.565,87.629,
8806176.000,32.215,-13.057,101.740,-87.910,32.239,87.530,
8806177.000,32.104,-13.127,101.796,-87.879,32.129,87.496,
8806178.000,31.993,-13.196,101.851,-87.848,32.019,87.462,
8806179.000,31.993,-13.196,101.851,-87.848,32.019,87.462,
8806181.000,31.657,-13.404,102.016,-87.751,31.685,87.357,
8806184.000,31.316,-13.611,102.181,-87.650,31.346,87.249,
8806188.000,30.854,-13.888,102.399,-87.509,30.887,87.098,
8806190.000,30.620,-14.026,102.507,-87.436,30.654,87.020,
8806191.000,30.502,-14.095,102.561,-87.398,30.537,86.980,
8806192.000,30.502,-14.095,102.561,-87.398,30.537,86.980,
8806194.000,30.145,-14.301,102.723,-87.284,30.182,86.858,
8806197.000,29.783,-14.507,102.883,-87.164,29.823,86.733,
8806202.000,29.170,-14.848,103.147,-86.956,29.215,86.513,
8806204.000,28.921,-14.984,103.252,-86.868,28.969,86.422,
8806205.000,28.921,-14.984,103.252,-86.868,28.969,86.422,
8806207.000,28.545,-15.187,103.408,-86.733,28.595,86.281,
8806209.000,28.291,-15.321,103.511,-86.640,28.344,86.184,
8806212.000,27.906,-15.522,103.664,-86.496,27.963,86.035,
8806216.000,27.387,-15.788,103.866,-86.296,27.449,85.828,
8806218.000,27.125,-15.920,103.966,-86.192,27.190,85.720,
8806219.000,26.993,-15.986,104.016,-86.139,27.059,85.666,
8806220.000,26.728,-16.117,104.115,-86.031,26.797,85.555,
8806224.000,26.326,-16.312,104.261,-85.863,26.400,85.383,
8806227.000,25.920,-16.506,104.406,-85.689,25.999,85.206,
8806231.000,25.373,-16.761,104.597,-85.447,25.459,84.959,
8806235.000,24.819,-17.014,104.784,-85.191,24.912,84.700,
8806236.000,24.679,-17.076,104.830,-85.125,24.774,84.634,
8806238.000,24.398,-17.201,104.922,-84.990,24.498,84.498,
8806241.000,23.974,-17.386,105.058,-84.781,24.080,84.287,
8806244.000,23.545,-17.569,105.192,-84.564,23.658,84.069,
8806247.000,23.113,-17.749,105.324,-84.338,23.233,83.842,
8806249.000,22.823,-17.869,105.411,-84.182,22.948,83.685,
8806254.000,22.090,-18.163,105.624,-83.772,22.228,83.276,
8806257.000,21.645,-18.336,105.749,-83.511,21.792,83.017,
8806260.000,21.197,-18.507,105.872,-83.240,21.352,82.746,
8806263.000,20.593,-18.730,106.032,-82.858,20.762,82.368,
8806267.000,20.137,-18.895,106.150,-82.557,20.315,82.069,
8806270.000,19.677,-19.058,106.265,-82.241,19.866,81.756,
8806272.000,19.368,-19.164,106.341,-82.022,19.565,81.540,
8806276.000,18.746,-19.374,106.489,-81.563,18.959,81.086,
8806279.000,18.276,-19.528,106.597,-81.198,18.502,80.727,
8806281.000,17.961,-19.630,106.668,-80.945,18.195,80.477,
8806284.000,17.485,-19.779,106.773,-80.548,17.734,80.086,
8806288.000,16.846,-19.974,106.909,-79.985,17.115,79.531,
8806290.000,16.525,-20.069,106.975,-79.689,16.804,79.239,
8806294.000,15.878,-20.256,107.104,-79.061,16.179,78.621,
8806296.000,15.552,-20.347,107.167,-78.728,15.866,78.294,
8806300.000,14.897,-20.526,107.290,-78.023,15.237,77.600,
8806303.000,14.403,-20.656,107.380,-77.455,14.763,77.041,
8806306.000,13.905,-20.783,107.467,-76.850,14.288,76.446,
8806309.000,13.405,-20.906,107.551,-76.204,13.811,75.810,
8806311.000,13.071,-20.987,107.606,-75.748,13.493,75.361,
8806313.000,12.735,-21.066,107.660,-75.271,13.175,74.891,
8806316.000,12.229,-21.182,107.739,-74.511,12.697,74.142,
8806318.000,11.890,-21.258,107.790,-73.973,12.378,73.612,
8806321.000,11.380,-21.368,107.865,-73.112,11.900,72.763,
8806323.000,11.039,-21.440,107.913,-72.500,11.582,72.159,
8806324.000,10.868,-21.475,107.937,-72.181,11.423,71.844,
8806325.000,10.868,-21.475,107.937,-72.181,11.423,71.844,
8806328.000,10.181,-21.612,108.029,-70.814,10.787,70.494,
8806330.000,9.836,-21.678,108.074,-70.069,10.470,69.759,
8806332.000,9.491,-21.743,108.117,-69.279,10.154,68.978,
8806334.000,9.144,-21.806,108.159,-68.439,9.839,68.147,
8806335.000,8.971,-21.837,108.180,-67.999,9.682,67.712,
8806336.000,8.797,-21.868,108.201,-67.544,9.525,67.262,
8806338.000,8.448,-21.928,108.241,-66.590,9.213,66.317,
8806340.000,8.099,-21.986,108.279,-65.570,8.902,65.307,
8806341.000,7.924,-22.015,108.298,-65.033,8.747,64.776,
8806343.000,7.574,-22.070,108.336,-63.902,8.440,63.654,
8806345.000,7.223,-22.125,108.372,-62.686,8.135,62.449,
8806347.000,6.871,-22.177,108.407,-61.378,7.833,61.152,
8806348.000,6.695,-22.203,108.424,-60.686,7.684,60.465,
8806351.000,6.165,-22.277,108.473,-58.441,7.241,58.236,
8806353.000,5.811,-22.325,108.505,-56.789,6.951,56.595,
8806355.000,5.457,-22.371,108.535,-54.996,6.667,54.813,
8806357.000,5.101,-22.415,108.564,-53.046,6.389,52.874,
8806359.000,4.746,-22.458,108.592,-50.923,6.118,50.763,
8806360.000,4.568,-22.479,108.606,-49.790,5.986,49.636,
8806361.000,4.389,-22.499,108.619,-48.608,5.855,48.459,
8806363.000,4.032,-22.538,108.645,-46.080,5.603,45.943,
8806365.000,3.675,-22.576,108.670,-43.321,5.361,43.196,
8806367.000,3.317,-22.612,108.694,-40.310,5.132,40.197,
8806370.000,2.780,-22.662,108.727,-35.281,4.817,35.185,
8806372.000,2.421,-22.694,108.747,-31.566,4.628,31.483,
8806373.000,2.241,-22.709,108.757,-29.598,4.542,29.520,
8806376.000,1.702,-22.752,108.785,-23.252,4.315,23.193,
8806378.000,1.342,-22.778,108.803,-18.676,4.195,18.629,
8806380.000,0.982,-22.803,108.819,-13.861,4.102,13.827,
8806382.000,0.621,-22.826,108.834,-8.860,4.039,8.838,
8806383.000,0.441,-22.836,108.841,-6.309,4.019,6.293,
8806384.000,0.261,-22.847,108.848,-3.737,4.007,3.728,
8806386.000,0.080,-22.857,108.854,-1.154,4.003,1.151,
8806388.000,-0.460,-22.884,108.872,6.560,4.038,-6.543,
8806390.000,-0.822,-22.900,108.882,11.576,4.100,-11.547,
8806392.000,-1.183,-22.914,108.892,16.410,4.192,-16.369,
8806394.000,-1.544,-22.926,108.900,21.011,4.312,-20.956,
8806395.000,-1.725,-22.932,108.903,23.211,4.381,-23.150,
8806396.000,-1.906,-22.937,108.907,25.341,4.457,-25.274,
8806398.000,-2.267,-22.946,108.912,29.380,4.626,-29.300,
8806400.000,-2.629,-22.953,108.917,33.123,4.815,-33.031,
8806402.000,-2.990,-22.958,108.921,36.575,5.023,-36.469,
8806404.000,-3.352,-22.962,108.923,39.746,5.247,-39.628,
8806406.000,-3.713,-22.964,108.924,42.654,5.484,-42.523,
8806407.000,-3.893,-22.964,108.924,44.015,5.608,-43.878,
8806408.000,-4.074,-22.964,108.924,45.318,5.735,-45.174,
8806410.000,-4.435,-22.962,108.923,47.759,5.996,-47.602,
8806412.000,-4.976,-22.956,108.919,51.044,6.404,-50.869,
8806415.000,-5.336,-22.950,108.915,53.012,6.686,-52.824,
8806417.000,-5.696,-22.942,108.910,54.821,6.975,-54.621,
8806419.000,-6.056,-22.933,108.904,56.489,7.270,-56.276,
8806420.000,-6.056,-22.933,108.904,56.489,7.270,-56.276,
8806422.000,-6.595,-22.915,108.892,58.755,7.721,-58.523,
8806424.000,-6.954,-22.901,108.883,60.127,8.026,-59.882,
8806426.000,-7.313,-22.885,108.873,61.400,8.336,-61.143,
8806428.000,-7.671,-22.868,108.861,62.584,8.648,-62.315,
8806430.000,-8.028,-22.848,108.849,63.687,8.963,-63.407,
8806431.000,-8.207,-22.838,108.842,64.212,9.122,-63.925,
8806432.000,-8.385,-22.827,108.835,64.718,9.281,-64.426,
8806434.000,-8.742,-22.804,108.820,65.683,9.600,-65.379,
8806436.000,-9.098,-22.780,108.804,66.588,9.922,-66.271,
8806439.000,-9.630,-22.740,108.778,67.844,10.406,-67.510,
8806441.000,-9.985,-22.711,108.759,68.621,10.731,-68.275,
8806443.000,-10.339,-22.680,108.739,69.353,11.057,-68.997,
8806444.000,-10.515,-22.665,108.728,69.705,11.220,-69.342,
8806446.000,-10.868,-22.631,108.707,70.378,11.547,-70.005,
8806448.000,-11.220,-22.597,108.684,71.017,11.875,-70.632,
8806450.000,-11.571,-22.560,108.660,71.623,12.203,-71.227,
8806452.000,-11.922,-22.522,108.634,72.198,12.531,-71.792,
8806454.000,-12.272,-22.482,108.608,72.746,12.860,-72.330,
8806455.000,-12.446,-22.461,108.594,73.010,13.024,-72.589,
8806456.000,-12.621,-22.440,108.581,73.268,13.188,-72.841,
8806458.000,-12.969,-22.397,108.552,73.766,13.517,-73.329,
8806460.000,-13.316,-22.352,108.522,74.242,13.846,-73.795,
8806463.000,-13.835,-22.281,108.475,74.917,14.339,-74.455,
8806465.000,-14.180,-22.232,108.443,75.343,14.667,-74.872,
8806467.000,-14.524,-22.181,108.409,75.752,14.995,-75.271,
8806468.000,-14.696,-22.155,108.392,75.950,15.159,-75.465,
8806469.000,-14.867,-22.129,108.374,76.144,15.323,-75.654,
8806471.000,-15.379,-22.047,108.320,76.704,15.814,-76.201,
8806474.000,-15.720,-21.990,108.282,77.060,16.141,-76.548,
8806476.000,-16.059,-21.932,108.243,77.402,16.467,-76.882,
8806478.000,-16.566,-21.842,108.183,77.893,16.954,-77.360,
8806481.000,-16.903,-21.780,108.142,78.205,17.279,-77.665,
8806482.000,-16.903,-21.780,108.142,78.205,17.279,-77.665,
8806484.000,-17.406,-21.683,108.077,78.654,17.764,-78.102,
8806485.000,-17.573,-21.650,108.055,78.799,17.926,-78.243,
8806488.000,-18.072,-21.549,107.987,79.219,18.408,-78.652,
8806490.000,-18.404,-21.480,107.940,79.487,18.729,-78.914,
8806492.000,-18.734,-21.409,107.893,79.748,19.049,-79.167,
8806494.000,-19.063,-21.337,107.844,80.000,19.368,-79.413,
8806495.000,-19.390,-21.263,107.794,80.244,19.687,-79.651,
8806499.000,-19.879,-21.150,107.717,80.597,20.162,-79.995,
8806500.000,-20.042,-21.111,107.691,80.711,20.320,-80.107,
8806503.000,-20.527,-20.993,107.610,81.044,20.792,-80.432,
8806504.000,-20.688,-20.953,107.583,81.152,20.949,-80.537,
8806505.000,-20.688,-20.953,107.583,81.152,20.949,-80.537,
8806507.000,-21.169,-20.830,107.499,81.467,21.418,-80.844,
8806511.000,-21.806,-20.662,107.384,81.866,22.039,-81.235,
8806513.000,-22.122,-20.576,107.325,82.058,22.348,-81.423,
8806514.000,-22.122,-20.576,107.325,82.058,22.348,-81.423,
8806515.000,-22.280,-20.532,107.295,82.152,22.502,-81.515,
8806516.000,-22.594,-20.444,107.234,82.337,22.809,-81.696,
8806519.000,-23.062,-20.308,107.141,82.605,23.267,-81.958,
8806523.000,-23.682,-20.123,107.013,82.947,23.874,-82.294,
8806524.000,-23.682,-20.123,107.013,82.947,23.874,-82.294,
8806525.000,-23.989,-20.029,106.947,83.111,24.175,-82.456,
8806527.000,-24.295,-19.933,106.880,83.272,24.475,-82.614,
8806529.000,-24.600,-19.835,106.812,83.428,24.773,-82.769,
8806533.000,-25.204,-19.637,106.674,83.731,25.366,-83.068,
8806534.000,-25.354,-19.587,106.638,83.804,25.514,-83.141,
8806535.000,-25.354,-19.587,106.638,83.804,25.514,-83.141,
8806537.000,-25.802,-19.434,106.531,84.019,25.954,-83.354,
8806539.000,-26.099,-19.330,106.458,84.159,26.245,-83.493,
8806541.000,-26.394,-19.225,106.384,84.295,26.535,-83.629,
8806543.000,-26.687,-19.119,106.309,84.428,26.824,-83.761,
8806545.000,-26.979,-19.012,106.233,84.558,27.111,-83.891,
8806546.000,-27.124,-18.958,106.194,84.622,27.254,-83.956,
8806548.000,-27.414,-18.849,106.117,84.748,27.539,-84.082,
8806550.000,-27.701,-18.739,106.038,84.871,27.822,-84.205,
8806553.000,-28.130,-18.571,105.918,85.051,28.245,-84.386,
8806555.000,-28.413,-18.458,105.837,85.168,28.524,-84.504,
8806559.000,-28.975,-18.229,105.672,85.393,29.078,-84.733,
8806561.000,-29.254,-18.113,105.588,85.503,29.353,-84.844,
8806563.000,-29.531,-17.996,105.503,85.610,29.626,-84.953,
8806565.000,-29.806,-17.878,105.417,85.714,29.898,-85.060,
8806567.000,-30.079,-17.758,105.331,85.817,30.168,-85.165,
8806569.000,-30.350,-17.638,105.243,85.917,30.436,-85.268,
8806571.000,-30.620,-17.517,105.154,86.016,30.702,-85.369,
8806574.000,-31.021,-17.333,105.020,86.159,31.099,-85.517,
8806576.000,-31.287,-17.210,104.929,86.252,31.361,-85.614,
8806578.000,-31.550,-17.085,104.837,86.344,31.622,-85.708,
8806581.000,-31.942,-16.897,104.698,86.477,32.010,-85.848,
8806583.000,-32.201,-16.771,104.604,86.564,32.266,-85.938,
8806584.000,-32.330,-16.707,104.557,86.606,32.393,-85.983,
8806586.000,-32.586,-16.579,104.461,86.690,32.647,-86.071,
8806588.000,-32.840,-16.451,104.365,86.773,32.899,-86.158,
8806590.000,-33.093,-16.322,104.269,86.853,33.149,-86.243,
8806592.000,-33.344,-16.192,104.171,86.932,33.398,-86.327,
8806594.000,-33.592,-16.061,104.073,87.009,33.644,-86.409,
8806595.000,-33.716,-15.996,104.023,87.047,33.767,-86.449,
8806596.000,-33.839,-15.930,103.974,87.085,33.889,-86.490,
8806599.000,-34.206,-15.732,103.823,87.195,34.253,-86.608,
8806601.000,-34.448,-15.599,103.722,87.267,34.493,-86.685,
8806603.000,-34.688,-15.465,103.621,87.337,34.731,-86.761,
8806605.000,-34.926,-15.331,103.518,87.406,34.968,-86.835,
8806607.000,-35.163,-15.197,103.415,87.473,35.202,-86.908,
8806608.000,-35.280,-15.129,103.364,87.506,35.319,-86.945,
8806609.000,-35.397,-15.062,103.312,87.539,35.435,-86.980,
8806611.000,-35.630,-14.926,103.207,87.603,35.665,-87.051,
8806613.000,-35.860,-14.790,103.102,87.666,35.894,-87.120,
8806615.000,-36.088,-14.654,102.997,87.728,36.121,-87.188,
8806617.000,-36.315,-14.517,102.891,87.788,36.346,-87.255,
8806619.000,-36.539,-14.380,102.784,87.847,36.569,-87.320,
8806620.000,-36.651,-14.311,102.731,87.876,36.680,-87.352,
8806621.000,-36.761,-14.243,102.677,87.905,36.790,-87.384,
8806624.000,-37.091,-14.036,102.515,87.989,37.118,-87.479,
8806626.000,-37.308,-13.898,102.407,88.044,37.334,-87.540,
8806628.000,-37.524,-13.760,102.298,88.097,37.548,-87.600,
8806630.000,-37.737,-13.622,102.189,88.149,37.760,-87.659,
8806632.000,-37.948,-13.483,102.079,88.200,37.970,-87.717,
8806633.000,-37.948,-13.483,102.079,88.200,37.970,-87.717,
8806635.000,-38.260,-13.275,101.914,88.274,38.281,-87.802,
8806637.000,-38.466,-13.137,101.804,88.322,38.485,-87.857,
8806639.000,-38.669,-12.998,101.693,88.369,38.688,-87.911,
8806641.000,-38.871,-12.860,101.582,88.415,38.888,-87.964,
8806643.000,-39.070,-12.722,101.471,88.460,39.087,-88.016,
8806644.000,-39.169,-12.652,101.415,88.482,39.185,-88.042,
8806646.000,-39.365,-12.514,101.304,88.525,39.380,-88.092,
8806648.000,-39.558,-12.376,101.193,88.567,39.573,-88.141,
8806650.000,-39.750,-12.239,101.081,88.608,39.764,-88.189,
8806652.000,-39.939,-12.101,100.969,88.648,39.953,-88.237,
8806654.000,-40.126,-11.964,100.858,88.687,40.139,-88.283,
8806655.000,-40.219,-11.896,100.802,88.706,40.231,-88.306,
8806656.000,-40.311,-11.827,100.746,88.725,40.323,-88.328,
8806658.000,-40.494,-11.691,100.634,88.762,40.505,-88.372,
8806660.000,-40.674,-11.555,100.523,88.798,40.685,-88.416,
8806662.000,-40.852,-11.420,100.412,88.834,40.862,-88.458,
8806665.000,-41.114,-11.218,100.245,88.885,41.124,-88.520,
8806667.000,-41.286,-11.084,100.134,88.918,41.295,-88.560,
8806668.000,-41.286,-11.084,100.134,88.918,41.295,-88.560,
8806671.000,-41.623,-10.819,99.913,88.981,41.631,-88.637,
8806673.000,-41.788,-10.687,99.804,89.011,41.796,-88.674,
8806675.000,-41.951,-10.556,99.694,89.041,41.958,-88.710,
8806676.000,-42.031,-10.491,99.640,89.055,42.038,-88.728,
8806677.000,-42.111,-10.426,99.585,89.069,42.118,-88.745,
8806678.000,-42.111,-10.426,99.585,89.069,42.118,-88.745,
8806679.000,-42.269,-10.297,99.477,89.097,42.275,-88.780,
8806683.000,-42.577,-10.042,99.262,89.150,42.583,-88.846,
8806685.000,-42.728,-9.916,99.155,89.176,42.733,-88.878,
8806687.000,-42.876,-9.791,99.049,89.201,42.881,-88.909,
8806688.000,-42.949,-9.729,98.996,89.213,42.954,-88.924,
8806689.000,-42.949,-9.729,98.996,89.213,42.954,-88.924,
8806691.000,-43.165,-9.544,98.839,89.248,43.170,-88.969,
8806694.000,-43.375,-9.363,98.684,89.281,43.380,-89.012,
8806697.000,-43.580,-9.184,98.531,89.313,43.584,-89.052,
8806698.000,-43.580,-9.184,98.531,89.313,43.584,-89.052,
8806699.000,-43.713,-9.066,98.430,89.334,43.717,-89.079,
