J1,J2,J3,J4,J5,J6,empty
4930462.000,6.489,21.113,148.873,-173.410,80.052,178.856,
4930464.000,6.489,21.114,148.872,-173.411,80.051,178.856,
4930466.000,6.489,21.114,148.871,-173.411,80.050,178.856,
4930468.000,6.488,21.115,148.870,-173.411,80.050,178.856,
4930470.000,6.488,21.115,148.869,-173.411,80.049,178.856,
4930473.000,6.488,21.116,148.867,-173.412,80.048,178.856,
4930475.000,6.487,21.116,148.865,-173.412,80.047,178.856,
4930477.000,6.487,21.117,148.864,-173.412,80.046,178.856,
4930479.000,6.487,21.117,148.863,-173.413,80.045,178.856,
4930481.000,6.487,21.118,148.861,-173.413,80.044,178.856,
4930484.000,6.486,21.118,148.859,-173.413,80.042,178.856,
4930486.000,6.486,21.119,148.857,-173.414,80.041,178.856,
4930487.000,6.485,21.119,148.856,-173.414,80.041,178.856,
4930490.000,6.485,21.120,148.853,-173.414,80.039,178.856,
4930493.000,6.484,21.121,148.851,-173.415,80.037,178.855,
4930495.000,6.484,21.122,148.848,-173.415,80.036,178.855,
4930497.000,6.483,21.123,148.846,-173.416,80.034,178.855,
4930499.000,6.483,21.124,148.844,-173.416,80.033,178.855,
4930501.000,6.482,21.124,148.842,-173.417,80.032,178.855,
4930503.000,6.482,21.125,148.839,-173.417,80.030,178.855,
4930505.000,6.481,21.126,148.837,-173.418,80.028,178.855,
4930507.000,6.481,21.127,148.834,-173.418,80.027,178.855,
4930509.000,6.480,21.128,148.832,-173.419,80.025,178.855,
4930511.000,6.480,21.129,148.829,-173.420,80.023,178.855,
4930513.000,6.479,21.130,148.826,-173.420,80.021,178.855,
4930515.000,6.478,21.131,148.823,-173.421,80.019,178.854,
4930518.000,6.477,21.133,148.818,-173.422,80.016,178.854,
4930519.000,6.477,21.133,148.816,-173.422,80.015,178.854,
4930522.000,6.476,21.135,148.811,-173.423,80.011,178.854,
4930524.000,6.475,21.137,148.807,-173.424,80.009,178.854,
4930526.000,6.474,21.138,148.803,-173.425,80.007,178.854,
4930528.000,6.473,21.139,148.799,-173.426,80.004,178.854,
4930531.000,6.472,21.142,148.793,-173.427,80.000,178.853,
4930533.000,6.471,21.143,148.788,-173.428,79.997,178.853,
4930536.000,6.469,21.146,148.781,-173.429,79.992,178.853,
4930538.000,6.468,21.148,148.776,-173.430,79.989,178.853,
4930540.000,6.467,21.149,148.771,-173.431,79.986,178.853,
4930542.000,6.466,21.151,148.766,-173.433,79.982,178.852,
4930545.000,6.464,21.154,148.757,-173.434,79.977,178.852,
4930547.000,6.463,21.156,148.751,-173.435,79.973,178.852,
4930550.000,6.461,21.160,148.742,-173.437,79.967,178.851,
4930552.000,6.459,21.162,148.735,-173.439,79.962,178.851,
4930554.000,6.458,21.165,148.728,-173.440,79.958,178.851,
4930557.000,6.456,21.168,148.717,-173.442,79.951,178.851,
4930559.000,6.454,21.171,148.709,-173.444,79.946,178.850,
4930562.000,6.451,21.175,148.697,-173.446,79.938,178.850,
4930564.000,6.449,21.178,148.689,-173.448,79.933,178.849,
4930568.000,6.446,21.185,148.671,-173.452,79.921,178.849,
4930571.000,6.443,21.190,148.656,-173.455,79.911,178.848,
4930573.000,6.440,21.194,148.646,-173.457,79.905,178.848,
4930576.000,6.437,21.199,148.630,-173.460,79.894,178.847,
4930578.000,6.435,21.203,148.618,-173.463,79.887,178.847,
4930579.000,6.433,21.205,148.613,-173.464,79.883,178.847,
4930581.000,6.431,21.210,148.601,-173.466,79.876,178.846,
4930583.000,6.428,21.214,148.588,-173.469,79.868,178.846,
4930585.000,6.425,21.219,148.575,-173.471,79.859,178.845,
4930588.000,6.421,21.226,148.555,-173.475,79.846,178.845,
4930589.000,6.419,21.229,148.547,-173.477,79.841,178.844,
4930592.000,6.415,21.237,148.525,-173.481,79.827,178.843,
4930593.000,6.415,21.237,148.525,-173.481,79.827,178.843,
4930596.000,6.408,21.248,148.493,-173.488,79.806,178.842,
4930598.000,6.404,21.254,148.476,-173.491,79.796,178.842,
4930600.000,6.401,21.260,148.459,-173.495,79.784,178.841,
4930603.000,6.395,21.270,148.431,-173.500,79.766,178.840,
4930605.000,6.391,21.277,148.412,-173.504,79.754,178.839,
4930606.000,6.389,21.280,148.402,-173.506,79.748,178.839,
4930607.000,6.387,21.284,148.392,-173.508,79.741,178.839,
4930610.000,6.380,21.295,148.360,-173.514,79.721,178.837,
4930613.000,6.373,21.307,148.326,-173.521,79.699,178.836,
4930615.000,6.368,21.316,148.303,-173.526,79.684,178.835,
4930617.000,6.363,21.325,148.278,-173.531,79.668,178.835,
4930619.000,6.358,21.334,148.253,-173.536,79.652,178.834,
4930620.000,6.355,21.338,148.240,-173.538,79.644,178.833,
4930622.000,6.350,21.348,148.213,-173.543,79.626,178.832,
4930624.000,6.344,21.358,148.185,-173.549,79.608,178.831,
4930626.000,6.338,21.368,148.156,-173.555,79.590,178.830,
4930628.000,6.332,21.379,148.126,-173.561,79.571,178.829,
4930630.000,6.325,21.391,148.095,-173.567,79.551,178.828,
4930632.000,6.319,21.402,148.062,-173.573,79.530,178.827,
4930633.000,6.319,21.402,148.062,-173.573,79.530,178.827,
4930636.000,6.305,21.427,147.994,-173.586,79.486,178.825,
4930639.000,6.297,21.440,147.958,-173.593,79.463,178.823,
4930640.000,6.290,21.454,147.920,-173.600,79.439,178.822,
4930641.000,6.286,21.461,147.901,-173.604,79.427,178.821,
4930642.000,6.282,21.468,147.881,-173.608,79.414,178.821,
4930644.000,6.274,21.482,147.841,-173.616,79.388,178.819,
4930648.000,6.257,21.513,147.756,-173.632,79.334,178.816,
4930649.000,6.252,21.521,147.734,-173.636,79.320,178.816,
4930650.000,6.248,21.530,147.711,-173.640,79.306,178.815,
4930651.000,6.243,21.538,147.688,-173.645,79.291,178.814,
4930653.000,6.234,21.555,147.641,-173.654,79.261,178.812,
4930655.000,6.224,21.573,147.592,-173.663,79.230,178.811,
4930657.000,6.214,21.592,147.541,-173.673,79.198,178.809,
4930660.000,6.198,21.621,147.462,-173.687,79.147,178.806,
4930661.000,6.198,21.621,147.462,-173.687,79.147,178.806,
4930662.000,6.193,21.631,147.434,-173.692,79.130,178.806,
4930663.000,6.182,21.651,147.378,-173.703,79.095,178.804,
4930666.000,6.165,21.683,147.291,-173.719,79.039,178.801,
4930668.000,6.153,21.706,147.230,-173.730,79.001,178.799,
4930671.000,6.135,21.741,147.135,-173.748,78.941,178.796,
4930672.000,6.129,21.753,147.102,-173.753,78.920,178.795,
4930673.000,6.129,21.753,147.102,-173.753,78.920,178.795,
4930674.000,6.116,21.778,147.035,-173.766,78.878,178.792,
4930677.000,6.096,21.816,146.931,-173.784,78.812,178.789,
4930679.000,6.082,21.843,146.858,-173.797,78.766,178.787,
4930682.000,6.061,21.885,146.745,-173.817,78.696,178.783,
4930683.000,6.054,21.900,146.707,-173.824,78.671,178.782,
4930684.000,6.047,21.915,146.667,-173.831,78.647,178.781,
4930685.000,6.039,21.929,146.627,-173.838,78.622,178.780,
4930687.000,6.024,21.960,146.546,-173.853,78.571,178.777,
4930689.000,6.009,21.992,146.462,-173.867,78.518,178.774,
4930692.000,5.985,22.041,146.331,-173.890,78.436,178.770,
4930696.000,5.952,22.110,146.148,-173.921,78.322,178.765,
4930697.000,5.952,22.110,146.148,-173.921,78.322,178.765,
4930698.000,5.943,22.128,146.101,-173.929,78.293,178.763,
4930700.000,5.917,22.183,145.955,-173.954,78.202,178.759,
4930702.000,5.899,22.221,145.854,-173.971,78.140,178.756,
4930706.000,5.863,22.301,145.645,-174.005,78.011,178.750,
4930708.000,5.844,22.343,145.536,-174.023,77.943,178.747,
4930709.000,5.834,22.364,145.481,-174.032,77.909,178.745,
4930710.000,5.834,22.364,145.481,-174.032,77.909,178.745,
4930712.000,5.805,22.429,145.311,-174.060,77.804,178.740,
4930715.000,5.775,22.497,145.135,-174.088,77.696,178.735,
4930717.000,5.755,22.544,145.014,-174.107,77.622,178.732,
4930721.000,5.713,22.641,144.763,-174.146,77.468,178.725,
4930722.000,5.713,22.641,144.763,-174.146,77.468,178.725,
4930723.000,5.703,22.666,144.699,-174.156,77.429,178.723,
4930725.000,5.670,22.743,144.501,-174.186,77.309,178.718,
4930727.000,5.649,22.796,144.366,-174.207,77.226,178.715,
4930729.000,5.626,22.851,144.228,-174.227,77.143,178.711,
4930733.000,5.581,22.963,143.944,-174.270,76.970,178.704,
4930734.000,5.570,22.991,143.871,-174.280,76.926,178.702,
4930735.000,5.559,23.021,143.797,-174.291,76.882,178.700,
4930737.000,5.536,23.080,143.648,-174.313,76.791,178.696,
4930740.000,5.512,23.140,143.496,-174.334,76.700,178.692,
4930742.000,5.477,23.233,143.263,-174.367,76.559,178.686,
4930746.000,5.429,23.362,142.942,-174.412,76.367,178.679,
4930748.000,5.405,23.428,142.778,-174.435,76.269,178.675,
4930749.000,5.393,23.462,142.694,-174.446,76.219,178.673,
4930750.000,5.393,23.462,142.694,-174.446,76.219,178.673,
4930752.000,5.356,23.564,142.441,-174.480,76.068,178.667,
4930754.000,5.331,23.634,142.268,-174.503,75.965,178.663,
4930756.000,5.307,23.705,142.093,-174.526,75.861,178.659,
4930760.000,5.257,23.851,141.735,-174.572,75.649,178.651,
4930761.000,5.244,23.888,141.644,-174.584,75.595,178.649,
4930762.000,5.232,23.926,141.553,-174.596,75.541,178.646,
4930764.000,5.207,24.002,141.367,-174.619,75.432,178.642,
4930766.000,5.182,24.079,141.180,-174.642,75.321,178.638,
4930768.000,5.156,24.158,140.989,-174.666,75.209,178.634,
4930772.000,5.118,24.278,140.700,-174.701,75.039,178.628,
4930774.000,5.080,24.401,140.405,-174.736,74.867,178.622,
4930775.000,5.067,24.442,140.305,-174.748,74.809,178.620,
4930777.000,5.042,24.526,140.105,-174.771,74.692,178.616,
4930779.000,5.017,24.611,139.902,-174.794,74.574,178.611,
4930782.000,4.979,24.740,139.593,-174.829,74.395,178.605,
4930784.000,4.953,24.828,139.385,-174.853,74.274,178.601,
4930788.000,4.903,25.006,138.962,-174.899,74.030,178.593,
4930789.000,4.903,25.006,138.962,-174.899,74.030,178.593,
4930790.000,4.877,25.097,138.748,-174.922,73.906,178.589,
4930793.000,4.840,25.236,138.423,-174.957,73.719,178.582,
4930795.000,4.814,25.329,138.204,-174.980,73.593,178.578,
4930797.000,4.789,25.424,137.982,-175.003,73.466,178.574,
4930799.000,4.764,25.519,137.760,-175.025,73.339,178.570,
4930800.000,4.752,25.567,137.647,-175.037,73.275,178.568,
4930801.000,4.740,25.616,137.535,-175.048,73.210,178.566,
4930803.000,4.715,25.713,137.308,-175.070,73.081,178.562,
4930806.000,4.678,25.861,136.966,-175.104,72.886,178.556,
4930808.000,4.653,25.961,136.735,-175.126,72.755,178.552,
4930812.000,4.604,26.163,136.269,-175.170,72.491,178.544,
4930813.000,4.604,26.163,136.269,-175.170,72.491,178.544,
4930815.000,4.580,26.266,136.034,-175.192,72.358,178.539,
4930817.000,4.544,26.421,135.678,-175.225,72.158,178.533,
4930819.000,4.520,26.526,135.439,-175.246,72.023,178.529,
4930821.000,4.497,26.631,135.198,-175.267,71.888,178.525,
4930824.000,4.461,26.791,134.835,-175.299,71.684,178.519,
4930828.000,4.415,27.007,134.346,-175.341,71.410,178.511,
4930830.000,4.392,27.116,134.099,-175.361,71.273,178.508,
4930833.000,4.357,27.281,133.727,-175.392,71.066,178.502,
4930835.000,4.334,27.392,133.478,-175.412,70.927,178.498,
4930838.000,4.301,27.560,133.101,-175.442,70.718,178.492,
4930840.000,4.278,27.672,132.849,-175.462,70.578,178.488,
4930841.000,4.267,27.729,132.722,-175.472,70.508,178.486,
4930844.000,4.234,27.900,132.340,-175.501,70.297,178.480,
4930847.000,4.201,28.072,131.956,-175.530,70.085,178.474,
4930849.000,4.180,28.188,131.699,-175.549,69.943,178.470,
4930852.000,4.148,28.363,131.311,-175.577,69.730,178.465,
4930853.000,4.137,28.421,131.182,-175.586,69.659,178.463,
4930854.000,4.127,28.480,131.052,-175.595,69.587,178.461,
4930857.000,4.095,28.657,130.660,-175.623,69.373,178.455,
4930859.000,4.074,28.776,130.398,-175.641,69.230,178.451,
4930862.000,4.043,28.955,130.003,-175.668,69.014,178.446,
4930863.000,4.033,29.015,129.871,-175.677,68.942,178.444,
4930864.000,4.023,29.076,129.739,-175.686,68.870,178.442,
4930865.000,4.023,29.076,129.739,-175.686,68.870,178.442,
4930867.000,3.993,29.257,129.341,-175.712,68.653,178.436,
4930871.000,3.953,29.501,128.807,-175.746,68.363,178.429,
4930873.000,3.933,29.624,128.539,-175.763,68.218,178.425,
4930876.000,3.904,29.809,128.135,-175.788,67.999,178.419,
4930877.000,3.894,29.871,128.000,-175.796,67.926,178.417,
4930878.000,3.894,29.871,128.000,-175.796,67.926,178.417,
4930880.000,3.866,30.058,127.594,-175.820,67.707,178.412,
4930883.000,3.837,30.246,127.187,-175.845,67.487,178.406,
4930888.000,3.791,30.562,126.504,-175.884,67.119,178.397,
4930890.000,3.782,30.625,126.366,-175.891,67.045,178.395,
4930891.000,3.763,30.753,126.092,-175.907,66.898,178.391,
4930892.000,3.754,30.817,125.954,-175.914,66.824,178.390,
4930895.000,3.727,31.009,125.540,-175.937,66.602,178.384,
4930898.000,3.701,31.202,125.124,-175.959,66.380,178.378,
4930900.000,3.683,31.332,124.847,-175.974,66.231,178.375,
4930903.000,3.657,31.527,124.428,-175.995,66.008,178.369,
4930905.000,3.640,31.658,124.149,-176.009,65.859,178.365,
4930907.000,3.623,31.789,123.869,-176.023,65.710,178.362,
4930910.000,3.598,31.986,123.447,-176.044,65.486,178.356,
4930912.000,3.581,32.118,123.166,-176.058,65.336,178.353,
4930915.000,3.556,32.317,122.742,-176.078,65.111,178.347,
4930919.000,3.524,32.584,122.175,-176.104,64.811,178.340,
4930921.000,3.508,32.718,121.890,-176.117,64.660,178.336,
4930924.000,3.484,32.920,121.462,-176.136,64.434,178.330,
4930926.000,3.468,33.055,121.176,-176.149,64.283,178.327,
4930929.000,3.445,33.259,120.746,-176.167,64.056,178.321,
4930931.000,3.429,33.395,120.459,-176.180,63.905,178.317,
4930933.000,3.414,33.532,120.171,-176.192,63.753,178.314,
4930935.000,3.399,33.669,119.882,-176.204,63.601,178.310,
4930938.000,3.377,33.875,119.448,-176.221,63.373,178.304,
4930940.000,3.362,34.013,119.158,-176.233,63.221,178.300,
4930943.000,3.340,34.220,118.722,-176.250,62.992,178.295,
4930945.000,3.325,34.359,118.430,-176.261,62.840,178.291,
4930948.000,3.304,34.569,117.992,-176.278,62.610,178.285,
4930951.000,3.282,34.779,117.552,-176.294,62.380,178.280,
4930954.000,3.261,34.990,117.111,-176.310,62.150,178.274,
4930956.000,3.248,35.131,116.816,-176.320,61.996,178.270,
4930959.000,3.227,35.343,116.373,-176.336,61.765,178.264,
4930962.000,3.207,35.557,115.928,-176.351,61.534,178.259,
4930964.000,3.193,35.699,115.631,-176.361,61.380,178.255,
4930967.000,3.173,35.914,115.184,-176.375,61.148,178.249,
4930968.000,3.167,35.986,115.035,-176.380,61.070,178.247,
4930972.000,3.141,36.274,114.437,-176.399,60.760,178.239,
4930974.000,3.128,36.419,114.137,-176.409,60.604,178.235,
4930976.000,3.115,36.564,113.836,-176.418,60.448,178.231,
4930979.000,3.096,36.782,113.384,-176.431,60.215,178.225,
4930980.000,3.090,36.855,113.233,-176.436,60.136,178.223,
4930981.000,3.083,36.928,113.082,-176.440,60.058,178.221,
4930984.000,3.065,37.148,112.628,-176.453,59.824,178.215,
4930988.000,3.040,37.442,112.020,-176.470,59.510,178.207,
4930990.000,3.028,37.590,111.715,-176.479,59.353,178.203,
4930991.000,3.022,37.664,111.562,-176.483,59.274,178.201,
4930992.000,3.022,37.664,111.562,-176.483,59.274,178.201,
4930994.000,3.004,37.887,111.103,-176.495,59.038,178.195,
4930996.000,2.992,38.036,110.797,-176.503,58.880,178.191,
4931000.000,2.969,38.335,110.181,-176.519,58.564,178.182,
4931002.000,2.957,38.485,109.873,-176.526,58.405,178.178,
4931003.000,2.952,38.560,109.718,-176.530,58.326,178.176,
4931004.000,2.952,38.560,109.718,-176.530,58.326,178.176,
4931006.000,2.935,38.787,109.253,-176.541,58.087,178.170,
4931008.000,2.923,38.938,108.943,-176.549,57.928,178.166,
4931010.000,2.912,39.090,108.631,-176.556,57.769,178.161,
4931013.000,2.895,39.318,108.163,-176.566,57.529,178.155,
4931014.000,2.890,39.395,108.007,-176.570,57.449,178.153,
4931015.000,2.890,39.395,108.007,-176.570,57.449,178.153,
4931017.000,2.873,39.624,107.537,-176.580,57.208,178.146,
4931019.000,2.863,39.778,107.223,-176.587,57.048,178.142,
4931021.000,2.852,39.932,106.908,-176.594,56.887,178.137,
4931025.000,2.831,40.242,106.276,-176.606,56.564,178.128,
4931026.000,2.831,40.242,106.276,-176.606,56.564,178.128,
4931027.000,2.820,40.397,105.959,-176.613,56.403,178.124,
4931029.000,2.810,40.553,105.641,-176.619,56.241,178.119,
4931031.000,2.799,40.709,105.323,-176.625,56.078,178.115,
4931033.000,2.789,40.866,105.004,-176.631,55.916,178.110,
4931036.000,2.774,41.101,104.524,-176.640,55.672,178.103,
4931037.000,2.774,41.101,104.524,-176.640,55.672,178.103,
4931038.000,2.764,41.259,104.203,-176.645,55.508,178.099,
4931040.000,2.753,41.417,103.881,-176.651,55.345,178.094,
4931042.000,2.744,41.576,103.559,-176.656,55.181,178.089,
4931044.000,2.734,41.735,103.236,-176.662,55.017,178.084,
4931046.000,2.724,41.895,102.912,-176.667,54.852,178.080,
4931049.000,2.709,42.135,102.424,-176.675,54.605,178.072,
4931050.000,2.704,42.215,102.262,-176.677,54.523,178.070,
4931052.000,2.695,42.376,101.935,-176.682,54.357,178.065,
4931054.000,2.685,42.537,101.608,-176.687,54.192,178.060,
4931056.000,2.676,42.699,101.281,-176.692,54.026,178.055,
4931058.000,2.666,42.861,100.952,-176.697,53.859,178.050,
4931062.000,2.648,43.187,100.293,-176.706,53.526,178.040,
4931063.000,2.648,43.187,100.293,-176.706,53.526,178.040,
4931065.000,2.634,43.433,99.796,-176.712,53.275,178.032,
4931067.000,2.625,43.597,99.464,-176.716,53.107,178.027,
4931069.000,2.616,43.762,99.131,-176.720,52.939,178.022,
4931072.000,2.607,43.928,98.797,-176.724,52.770,178.017,
4931076.000,2.585,44.343,97.959,-176.734,52.348,178.003,
4931078.000,2.576,44.510,97.622,-176.737,52.178,177.998,
4931080.000,2.567,44.678,97.285,-176.741,52.008,177.992,
4931082.000,2.558,44.846,96.946,-176.744,51.837,177.987,
4931085.000,2.545,45.099,96.437,-176.749,51.581,177.978,
4931087.000,2.537,45.268,96.096,-176.752,51.410,177.973,
4931089.000,2.529,45.438,95.755,-176.755,51.238,177.967,
4931092.000,2.516,45.694,95.241,-176.760,50.980,177.959,
4931094.000,2.508,45.865,94.897,-176.763,50.807,177.953,
4931096.000,2.499,46.036,94.552,-176.765,50.634,177.947,
4931098.000,2.491,46.209,94.206,-176.768,50.460,177.941,
4931100.000,2.483,46.381,93.860,-176.770,50.286,177.935,
4931101.000,2.479,46.468,93.686,-176.772,50.199,177.932,
4931102.000,2.475,46.555,93.512,-176.773,50.112,177.929,
4931104.000,2.467,46.729,93.163,-176.775,49.937,177.923,
4931107.000,2.455,46.990,92.639,-176.778,49.674,177.914,
4931109.000,2.447,47.166,92.288,-176.780,49.498,177.907,
4931111.000,2.439,47.342,91.935,-176.782,49.322,177.901,
4931113.000,2.431,47.518,91.582,-176.784,49.146,177.895,
4931114.000,2.431,47.518,91.582,-176.784,49.146,177.895,
4931116.000,2.420,47.784,91.051,-176.786,48.880,177.885,
4931119.000,2.408,48.051,90.517,-176.788,48.613,177.875,
4931121.000,2.401,48.229,90.160,-176.790,48.434,177.869,
4931123.000,2.393,48.409,89.801,-176.791,48.255,177.862,
4931124.000,2.393,48.409,89.801,-176.791,48.255,177.862,
4931125.000,2.389,48.499,89.622,-176.791,48.165,177.859,
4931128.000,2.374,48.860,88.901,-176.793,47.806,177.845,
4931130.000,2.367,49.041,88.538,-176.794,47.625,177.838,
4931132.000,2.360,49.223,88.175,-176.795,47.444,177.831,
4931134.000,2.352,49.406,87.811,-176.795,47.262,177.824,
4931135.000,2.352,49.406,87.811,-176.795,47.262,177.824,
4931137.000,2.345,49.590,87.445,-176.796,47.080,177.817,
4931140.000,2.331,49.958,86.710,-176.796,46.714,177.802,
4931143.000,2.320,50.237,86.156,-176.796,46.438,177.791,
4931144.000,2.317,50.330,85.971,-176.796,46.346,177.787,
4931145.000,2.317,50.330,85.971,-176.796,46.346,177.787,
4931147.000,2.309,50.516,85.600,-176.796,46.161,177.780,
4931149.000,2.299,50.798,85.040,-176.796,45.883,177.768,
4931152.000,2.289,51.080,84.478,-176.795,45.604,177.756,
4931153.000,2.285,51.175,84.290,-176.795,45.510,177.752,
4931154.000,2.285,51.175,84.290,-176.795,45.510,177.752,
4931155.000,2.278,51.365,83.913,-176.794,45.323,177.744,
4931157.000,2.272,51.555,83.534,-176.793,45.135,177.736,
4931159.000,2.265,51.746,83.155,-176.792,44.947,177.728,
4931163.000,2.252,52.131,82.392,-176.790,44.568,177.712,
4931164.000,2.252,52.131,82.392,-176.790,44.568,177.712,
4931165.000,2.248,52.227,82.200,-176.789,44.473,177.707,
4931166.000,2.242,52.421,81.816,-176.787,44.283,177.699,
4931169.000,2.232,52.713,81.237,-176.785,43.996,177.686,
4931171.000,2.225,52.909,80.849,-176.783,43.804,177.677,
4931174.000,2.216,53.203,80.265,-176.780,43.514,177.664,
4931175.000,2.212,53.302,80.070,-176.779,43.418,177.659,
4931176.000,2.212,53.302,80.070,-176.779,43.418,177.659,
4931177.000,2.206,53.500,79.678,-176.777,43.224,177.650,
4931179.000,2.200,53.699,79.285,-176.774,43.029,177.641,
4931182.000,2.190,53.998,78.692,-176.770,42.736,177.627,
4931185.000,2.181,54.299,78.097,-176.766,42.442,177.612,
4931186.000,2.178,54.400,77.897,-176.765,42.343,177.607,
4931187.000,2.175,54.501,77.698,-176.763,42.245,177.602,
4931188.000,2.172,54.602,77.498,-176.761,42.146,177.597,
4931191.000,2.163,54.907,76.895,-176.756,41.848,177.583,
4931194.000,2.153,55.214,76.289,-176.751,41.549,177.567,
4931198.000,2.142,55.626,75.476,-176.743,41.148,177.546,
4931199.000,2.142,55.626,75.476,-176.743,41.148,177.546,
4931200.000,2.139,55.729,75.272,-176.741,41.047,177.541,
4931202.000,2.130,56.041,74.656,-176.735,40.744,177.525,
4931204.000,2.124,56.250,74.244,-176.730,40.541,177.514,
4931206.000,2.118,56.460,73.831,-176.726,40.337,177.503,
4931208.000,2.112,56.671,73.415,-176.721,40.133,177.492,
4931211.000,2.104,56.988,72.789,-176.713,39.825,177.474,
4931212.000,2.104,56.988,72.789,-176.713,39.825,177.474,
4931214.000,2.095,57.308,72.159,-176.705,39.515,177.457,
4931216.000,2.090,57.523,71.737,-176.699,39.307,177.445,
4931218.000,2.084,57.738,71.314,-176.693,39.099,177.433,
4931221.000,2.078,57.954,70.888,-176.687,38.890,177.420,
4931223.000,2.070,58.280,70.247,-176.678,38.575,177.401,
4931227.000,2.059,58.718,69.386,-176.664,38.152,177.376,
4931230.000,2.051,59.049,68.736,-176.653,37.833,177.356,
4931232.000,2.046,59.271,68.300,-176.646,37.619,177.342,
4931235.000,2.038,59.605,67.644,-176.634,37.297,177.321,
4931237.000,2.033,59.829,67.203,-176.626,37.081,177.307,
4931239.000,2.027,60.054,66.762,-176.618,36.864,177.293,
4931241.000,2.022,60.281,66.318,-176.609,36.647,177.278,
4931245.000,2.012,60.736,65.425,-176.592,36.210,177.249,
4931247.000,2.007,60.965,64.976,-176.582,35.990,177.233,
4931249.000,2.002,61.195,64.525,-176.573,35.769,177.218,
4931251.000,1.997,61.426,64.072,-176.563,35.548,177.202,
4931254.000,1.989,61.775,63.390,-176.547,35.214,177.178,
4931255.000,1.987,61.891,63.161,-176.542,35.102,177.170,
4931260.000,1.975,62.478,62.012,-176.514,34.541,177.127,
4931262.000,1.970,62.715,61.550,-176.503,34.315,177.110,
4931264.000,1.965,62.952,61.085,-176.491,34.088,177.092,
4931266.000,1.961,63.191,60.619,-176.478,33.860,177.074,
4931269.000,1.954,63.551,59.916,-176.459,33.518,177.047,
4931271.000,1.949,63.792,59.445,-176.446,33.288,177.028,
4931274.000,1.942,64.155,58.736,-176.426,32.942,176.999,
4931277.000,1.935,64.520,58.022,-176.404,32.594,176.969,
4931279.000,1.931,64.765,57.544,-176.390,32.361,176.949,
4931282.000,1.924,65.134,56.824,-176.367,32.011,176.918,
4931284.000,1.920,65.381,56.342,-176.351,31.776,176.897,
4931286.000,1.915,65.629,55.859,-176.335,31.541,176.875,
4931289.000,1.909,66.003,55.130,-176.310,31.186,176.842,
4931290.000,1.907,66.128,54.886,-176.302,31.068,176.831,
4931294.000,1.898,66.631,53.908,-176.266,30.592,176.785,
4931296.000,1.894,66.883,53.416,-176.248,30.353,176.761,
4931298.000,1.890,67.136,52.923,-176.229,30.114,176.737,
4931300.000,1.886,67.390,52.429,-176.210,29.874,176.712,
4931303.000,1.880,67.773,51.684,-176.180,29.513,176.674,
4931305.000,1.876,68.029,51.187,-176.159,29.271,176.648,
4931307.000,1.872,68.286,50.687,-176.138,29.029,176.622,
4931310.000,1.867,68.672,49.937,-176.105,28.665,176.581,
4931313.000,1.861,69.060,49.183,-176.071,28.300,176.539,
4931315.000,1.857,69.319,48.679,-176.048,28.056,176.511,
4931317.000,1.853,69.579,48.175,-176.024,27.811,176.482,
4931320.000,1.848,69.970,47.416,-175.986,27.444,176.437,
4931322.000,1.844,70.231,46.909,-175.961,27.199,176.406,
4931324.000,1.837,70.755,45.894,-175.908,26.708,176.343,
4931328.000,1.834,71.017,45.385,-175.880,26.462,176.310,
4931330.000,1.830,71.280,44.876,-175.852,26.216,176.277,
4931333.000,1.825,71.674,44.112,-175.808,25.847,176.226,
4931335.000,1.822,71.938,43.602,-175.778,25.601,176.191,
4931337.000,1.819,72.201,43.092,-175.747,25.354,176.156,
4931340.000,1.814,72.596,42.327,-175.700,24.985,176.101,
4931343.000,1.810,72.992,41.562,-175.651,24.616,176.045,
4931345.000,1.806,73.255,41.052,-175.617,24.371,176.006,
4931348.000,1.802,73.650,40.289,-175.565,24.003,175.947,
4931350.000,1.799,73.913,39.780,-175.529,23.758,175.906,
4931352.000,1.796,74.176,39.273,-175.492,23.514,175.865,
4931354.000,1.793,74.438,38.766,-175.455,23.270,175.823,
4931355.000,1.793,74.438,38.766,-175.455,23.270,175.823,
4931357.000,1.789,74.831,38.007,-175.397,22.905,175.758,
4931360.000,1.785,75.223,37.251,-175.337,22.541,175.692,
4931362.000,1.783,75.483,36.748,-175.296,22.300,175.646,
4931364.000,1.780,75.743,36.247,-175.254,22.059,175.600,
4931366.000,1.777,76.002,35.748,-175.211,21.819,175.553,
4931368.000,1.775,76.260,35.250,-175.167,21.580,175.505,
4931371.000,1.771,76.645,34.507,-175.100,21.223,175.431,
4931372.000,1.770,76.773,34.260,-175.077,21.105,175.406,
4931373.000,1.770,76.773,34.260,-175.077,21.105,175.406,
4931374.000,1.769,76.901,34.014,-175.054,20.987,175.380,
4931375.000,1.768,77.029,33.768,-175.030,20.869,175.355,
4931376.000,1.766,77.283,33.278,-174.983,20.634,175.303,
4931380.000,1.761,77.788,32.306,-174.884,20.168,175.196,
4931382.000,1.759,78.038,31.824,-174.834,19.937,175.142,
4931384.000,1.757,78.288,31.344,-174.782,19.708,175.086,
4931386.000,1.755,78.536,30.867,-174.729,19.480,175.029,
4931387.000,1.754,78.659,30.630,-174.702,19.366,175.001,
4931388.000,1.754,78.659,30.630,-174.702,19.366,175.001,
4931390.000,1.751,79.027,29.923,-174.621,19.028,174.913,
