X,Y,Z,rX,rY,rZ,empty
8804254.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804260.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804262.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804264.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804266.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804268.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804274.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804276.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804279.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804281.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804283.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804289.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804292.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804294.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804296.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804298.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804304.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804306.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804308.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804310.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804312.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804315.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804319.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804322.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804324.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804327.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804329.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804334.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804335.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804336.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804337.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804338.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804350.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804353.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804355.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804358.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804360.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804363.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804368.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804370.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804373.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804376.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804379.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804383.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804385.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804387.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804390.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804393.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804397.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804400.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804403.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804406.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804409.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804428.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804429.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804430.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804431.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804432.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804433.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804444.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804447.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804449.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804452.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804455.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804459.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804461.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804464.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804466.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804469.000,430.000,-300.000,400.000,0.000,90.000,90.000,
8804473.000,430.000,-299.985,400.000,0.000,90.000,90.000,
8804476.000,430.000,-299.985,400.000,0.000,90.000,90.000,
8804478.000,430.000,-299.985,400.000,0.000,90.000,90.000,
8804480.000,430.000,-299.985,400.000,0.000,90.000,90.000,
8804483.000,430.000,-299.985,400.000,0.000,90.000,90.000,
8804486.000,430.000,-299.985,400.000,0.000,90.000,90.000,
8804490.000,430.000,-299.962,400.000,0.000,89.999,89.999,
8804492.000,430.000,-299.962,400.000,0.000,89.999,89.999,
8804494.000,430.000,-299.962,400.000,0.000,89.999,89.999,
8804497.000,430.000,-299.962,400.000,0.000,89.999,89.999,
8804498.000,430.000,-299.962,400.000,0.000,89.999,89.999,
8804500.000,430.000,-299.962,400.000,0.000,89.999,89.999,
8804505.000,430.000,-299.933,400.000,0.000,90.000,90.000,
8804508.000,430.000,-299.933,400.000,0.000,90.000,90.000,
8804510.000,430.000,-299.933,400.000,0.000,90.000,90.000,
8804512.000,430.000,-299.933,400.000,0.000,90.000,90.000,
8804514.000,430.000,-299.933,400.000,0.000,90.000,90.000,
8804519.000,430.000,-299.893,400.000,0.000,90.000,90.000,
8804521.000,430.000,-299.893,400.000,0.000,90.000,90.000,
8804523.000,430.000,-299.893,400.000,0.000,90.000,90.000,
8804525.000,430.000,-299.893,400.000,0.000,90.000,90.000,
8804527.000,430.000,-299.893,400.000,0.000,90.000,90.000,
8804530.000,430.000,-299.893,400.000,0.000,90.000,90.000,
8804535.000,430.000,-299.833,400.000,0.000,90.000,90.000,
8804538.000,430.000,-299.833,400.000,0.000,90.000,90.000,
8804540.000,430.000,-299.833,400.000,0.000,90.000,90.000,
8804543.000,430.000,-299.833,400.000,0.000,90.000,90.000,
8804546.000,430.000,-299.833,400.000,0.000,90.000,90.000,
8804550.000,430.000,-299.754,400.000,0.000,90.000,90.000,
8804553.000,430.000,-299.754,400.000,0.000,90.000,90.000,
8804555.000,430.000,-299.754,400.000,0.000,90.000,90.000,
8804557.000,430.000,-299.754,400.000,0.000,90.000,90.000,
8804560.000,430.000,-299.754,400.000,0.000,90.000,90.000,
8804562.000,430.000,-299.754,400.000,0.000,90.000,90.000,
8804567.000,430.000,-299.638,400.000,0.000,89.999,89.999,
8804570.000,430.000,-299.638,400.000,0.000,89.999,89.999,
8804572.000,430.000,-299.638,400.000,0.000,89.999,89.999,
8804574.000,430.000,-299.638,400.000,0.000,89.999,89.999,
8804576.000,430.000,-299.638,400.000,0.000,89.999,89.999,
8804578.000,430.000,-299.638,400.000,0.000,89.999,89.999,
8804584.000,430.000,-299.473,400.000,0.000,90.000,90.000,
8804585.000,430.000,-299.473,400.000,0.000,90.000,90.000,
8804588.000,430.000,-299.473,400.000,0.000,90.000,90.000,
8804590.000,430.000,-299.473,400.000,0.000,90.000,90.000,
8804593.000,430.000,-299.473,400.000,0.000,90.000,90.000,
8804599.000,430.000,-299.242,400.000,0.000,90.000,90.000,
8804601.000,430.000,-299.242,400.000,0.000,90.000,90.000,
8804603.000,430.000,-299.242,400.000,0.000,90.000,90.000,
8804605.000,430.000,-299.242,400.000,0.000,90.000,90.000,
8804608.000,430.000,-299.242,400.000,0.000,90.000,90.000,
8804610.000,430.000,-299.242,400.000,0.000,90.000,90.000,
8804615.000,430.000,-298.917,400.000,0.000,90.000,90.000,
8804617.000,430.000,-298.917,400.000,0.000,90.000,90.000,
8804619.000,430.000,-298.917,400.000,0.000,90.000,90.000,
8804622.000,430.000,-298.917,400.000,0.000,90.000,90.000,
8804624.000,430.000,-298.917,400.000,0.000,90.000,90.000,
8804631.000,430.000,-298.462,400.000,0.000,89.999,89.999,
8804633.000,430.000,-298.462,400.000,0.000,89.999,89.999,
8804635.000,430.000,-298.462,400.000,0.000,89.999,89.999,
8804637.000,430.000,-298.462,400.000,0.000,89.999,89.999,
8804639.000,430.000,-298.462,400.000,0.000,89.999,89.999,
8804641.000,430.000,-298.462,400.000,0.000,89.999,89.999,
8804646.000,430.000,-297.874,400.000,0.000,89.999,89.999,
8804648.000,430.000,-297.874,400.000,0.000,89.999,89.999,
8804650.000,430.000,-297.874,400.000,0.000,89.999,89.999,
8804652.000,430.000,-297.874,400.000,0.000,89.999,89.999,
8804654.000,430.000,-297.874,400.000,0.000,89.999,89.999,
8804656.000,430.000,-297.874,400.000,0.000,89.999,89.999,
8804661.000,430.000,-297.074,400.000,0.000,89.999,89.999,
8804663.000,430.000,-297.074,400.000,0.000,89.999,89.999,
8804665.000,430.000,-297.074,400.000,0.000,89.999,89.999,
8804667.000,430.000,-297.074,400.000,0.000,89.999,89.999,
8804669.000,430.000,-297.074,400.000,0.000,89.999,89.999,
8804671.000,430.000,-297.074,400.000,0.000,89.999,89.999,
8804676.000,430.000,-295.991,400.000,0.000,89.999,89.999,
8804678.000,430.000,-295.991,400.000,0.000,89.999,89.999,
8804680.000,430.000,-295.991,400.000,0.000,89.999,89.999,
8804682.000,430.000,-295.991,400.000,0.000,89.999,89.999,
8804685.000,430.000,-295.991,400.000,0.000,89.999,89.999,
8804687.000,430.000,-295.991,400.000,0.000,89.999,89.999,
8804691.000,430.000,-294.426,400.000,0.000,90.000,90.000,
8804692.000,430.000,-294.426,400.000,0.000,90.000,90.000,
8804693.000,430.000,-294.426,400.000,0.000,90.000,90.000,
8804694.000,430.000,-294.426,400.000,0.000,90.000,90.000,
8804695.000,430.000,-294.426,400.000,0.000,90.000,90.000,
8804706.000,430.000,-292.458,400.000,0.000,90.000,90.000,
8804707.000,430.000,-292.458,400.000,0.000,90.000,90.000,
8804708.000,430.000,-292.458,400.000,0.000,90.000,90.000,
8804709.000,430.000,-292.458,400.000,0.000,90.000,90.000,
8804710.000,430.000,-292.458,400.000,0.000,90.000,90.000,
8804711.000,430.000,-292.458,400.000,0.000,90.000,90.000,
8804722.000,430.000,-289.879,400.000,0.000,90.000,90.000,
8804724.000,430.000,-289.879,400.000,0.000,90.000,90.000,
8804726.000,430.000,-289.879,400.000,0.000,90.000,90.000,
8804729.000,430.000,-289.879,400.000,0.000,90.000,90.000,
8804731.000,430.000,-289.879,400.000,0.000,90.000,90.000,
8804737.000,430.000,-286.550,400.000,0.000,90.000,90.000,
8804738.000,430.000,-286.550,400.000,0.000,90.000,90.000,
8804740.000,430.000,-286.550,400.000,0.000,90.000,90.000,
8804743.000,430.000,-286.550,400.000,0.000,90.000,90.000,
8804745.000,430.000,-286.550,400.000,0.000,90.000,90.000,
8804747.000,430.000,-286.550,400.000,0.000,90.000,90.000,
8804753.000,430.000,-282.020,400.000,0.000,89.999,89.999,
8804756.000,430.000,-282.020,400.000,0.000,89.999,89.999,
8804758.000,430.000,-282.020,400.000,0.000,89.999,89.999,
8804760.000,430.000,-282.020,400.000,0.000,89.999,89.999,
8804763.000,430.000,-282.020,400.000,0.000,89.999,89.999,
8804765.000,430.000,-282.020,400.000,0.000,89.999,89.999,
8804769.000,430.000,-276.339,400.000,0.000,90.000,90.000,
8804772.000,430.000,-276.339,400.000,0.000,90.000,90.000,
8804774.000,430.000,-276.339,400.000,0.000,90.000,90.000,
8804776.000,430.000,-276.339,400.000,0.000,90.000,90.000,
8804779.000,430.000,-276.339,400.000,0.000,90.000,90.000,
8804784.000,430.000,-269.414,400.000,0.000,90.000,90.000,
8804786.000,430.000,-269.414,400.000,0.000,90.000,90.000,
8804788.000,430.000,-269.414,400.000,0.000,90.000,90.000,
8804791.000,430.000,-269.414,400.000,0.000,90.000,90.000,
8804793.000,430.000,-269.414,400.000,0.000,90.000,90.000,
8804796.000,430.000,-269.414,400.000,0.000,90.000,90.000,
8804801.000,430.000,-261.215,400.000,0.000,90.000,90.000,
8804803.000,430.000,-261.215,400.000,0.000,90.000,90.000,
8804805.000,430.000,-261.215,400.000,0.000,90.000,90.000,
8804808.000,430.000,-261.215,400.000,0.000,90.000,90.000,
8804810.000,430.000,-261.215,400.000,0.000,90.000,90.000,
8804816.000,430.000,-251.789,400.000,0.000,89.999,89.999,
8804819.000,430.000,-251.789,400.000,0.000,89.999,89.999,
8804821.000,430.000,-251.789,400.000,0.000,89.999,89.999,
8804824.000,430.000,-251.789,400.000,0.000,89.999,89.999,
8804826.000,430.000,-251.789,400.000,0.000,89.999,89.999,
8804828.000,430.000,-251.789,400.000,0.000,89.999,89.999,
8804832.000,430.000,-241.244,400.000,0.000,90.000,90.000,
8804833.000,430.000,-241.244,400.000,0.000,90.000,90.000,
8804834.000,430.000,-241.244,400.000,0.000,90.000,90.000,
8804835.000,430.000,-241.244,400.000,0.000,90.000,90.000,
8804836.000,430.000,-241.244,400.000,0.000,90.000,90.000,
8804838.000,430.000,-241.244,400.000,0.000,90.000,90.000,
8804849.000,430.000,-229.732,400.000,0.000,90.000,90.000,
8804852.000,430.000,-229.732,400.000,0.000,90.000,90.000,
8804854.000,430.000,-229.732,400.000,0.000,90.000,90.000,
8804856.000,430.000,-229.732,400.000,0.000,90.000,90.000,
8804858.000,430.000,-229.732,400.000,0.000,90.000,90.000,
8804863.000,430.000,-218.208,400.000,0.000,90.000,90.000,
8804864.000,430.000,-218.208,400.000,0.000,90.000,90.000,
8804865.000,430.000,-218.208,400.000,0.000,90.000,90.000,
8804867.000,430.000,-218.208,400.000,0.000,90.000,90.000,
8804870.000,430.000,-218.208,400.000,0.000,90.000,90.000,
8804872.000,430.000,-218.208,400.000,0.000,90.000,90.000,
8804880.000,430.000,-206.116,400.000,0.000,90.000,90.000,
8804882.000,430.000,-206.116,400.000,0.000,90.000,90.000,
8804884.000,430.000,-206.116,400.000,0.000,90.000,90.000,
8804886.000,430.000,-206.116,400.000,0.000,90.000,90.000,
8804889.000,430.000,-206.116,400.000,0.000,90.000,90.000,
8804893.000,430.000,-193.575,400.000,0.000,90.000,90.000,
8804894.000,430.000,-193.575,400.000,0.000,90.000,90.000,
8804895.000,430.000,-193.575,400.000,0.000,90.000,90.000,
8804896.000,430.000,-193.575,400.000,0.000,90.000,90.000,
8804908.000,430.000,-180.688,400.000,0.000,90.000,90.000,
8804909.000,430.000,-180.688,400.000,0.000,90.000,90.000,
8804910.000,430.000,-180.688,400.000,0.000,90.000,90.000,
8804911.000,430.000,-180.688,400.000,0.000,90.000,90.000,
8804912.000,430.000,-180.688,400.000,0.000,90.000,90.000,
8804913.000,430.000,-180.688,400.000,0.000,90.000,90.000,
8804925.000,430.000,-166.656,400.000,0.000,90.000,90.000,
8804927.000,430.000,-166.656,400.000,0.000,90.000,90.000,
8804930.000,430.000,-166.656,400.000,0.000,90.000,90.000,
8804932.000,430.000,-166.656,400.000,0.000,90.000,90.000,
8804934.000,430.000,-166.656,400.000,0.000,90.000,90.000,
8804940.000,430.000,-152.403,400.000,0.000,90.000,90.000,
8804942.000,430.000,-152.403,400.000,0.000,90.000,90.000,
8804945.000,430.000,-152.403,400.000,0.000,90.000,90.000,
8804947.000,430.000,-152.403,400.000,0.000,90.000,90.000,
8804949.000,430.000,-152.403,400.000,0.000,90.000,90.000,
8804951.000,430.000,-152.403,400.000,0.000,90.000,90.000,
8804955.000,430.000,-138.896,400.000,0.000,90.000,90.000,
8804956.000,430.000,-138.896,400.000,0.000,90.000,90.000,
8804957.000,430.000,-138.896,400.000,0.000,90.000,90.000,
8804959.000,430.000,-138.896,400.000,0.000,90.000,90.000,
8804960.000,430.000,-138.896,400.000,0.000,90.000,90.000,
8804971.000,430.000,-124.376,400.000,0.000,89.999,89.999,
8804973.000,430.000,-124.376,400.000,0.000,89.999,89.999,
8804976.000,430.000,-124.376,400.000,0.000,89.999,89.999,
8804978.000,430.000,-124.376,400.000,0.000,89.999,89.999,
8804981.000,430.000,-124.376,400.000,0.000,89.999,89.999,
8804983.000,430.000,-124.376,400.000,0.000,89.999,89.999,
8805002.000,430.000,-96.024,400.000,0.000,90.000,90.000,
8805004.000,430.000,-96.024,400.000,0.000,90.000,90.000,
8805007.000,430.000,-96.024,400.000,0.000,90.000,90.000,
8805009.000,430.000,-96.024,400.000,0.000,90.000,90.000,
8805011.000,430.000,-96.024,400.000,0.000,90.000,90.000,
8805014.000,430.000,-96.024,400.000,0.000,90.000,90.000,
8805018.000,430.000,-81.318,400.000,0.000,90.000,90.000,
8805019.000,430.000,-81.318,400.000,0.000,90.000,90.000,
8805020.000,430.000,-81.318,400.000,0.000,90.000,90.000,
8805021.000,430.000,-81.318,400.000,0.000,90.000,90.000,
8805023.000,430.000,-81.318,400.000,0.000,90.000,90.000,
8805034.000,430.000,-66.581,400.000,0.000,90.000,90.000,
8805036.000,430.000,-66.581,400.000,0.000,90.000,90.000,
8805038.000,430.000,-66.581,400.000,0.000,90.000,90.000,
8805041.000,430.000,-66.581,400.000,0.000,90.000,90.000,
8805043.000,430.000,-66.581,400.000,0.000,90.000,90.000,
8805045.000,430.000,-66.581,400.000,0.000,90.000,90.000,
8805050.000,430.000,-52.745,400.000,0.000,90.000,90.000,
8805052.000,430.000,-52.745,400.000,0.000,90.000,90.000,
8805055.000,430.000,-52.745,400.000,0.000,90.000,90.000,
8805057.000,430.000,-52.745,400.000,0.000,90.000,90.000,
8805059.000,430.000,-52.745,400.000,0.000,90.000,90.000,
8805064.000,430.000,-38.895,400.000,0.000,90.000,90.000,
8805067.000,430.000,-38.895,400.000,0.000,90.000,90.000,
8805069.000,430.000,-38.895,400.000,0.000,90.000,90.000,
8805072.000,430.000,-38.895,400.000,0.000,90.000,90.000,
8805074.000,430.000,-38.895,400.000,0.000,90.000,90.000,
8805077.000,430.000,-38.895,400.000,0.000,90.000,90.000,
8805095.000,430.000,-11.166,400.000,0.000,90.000,90.000,
8805097.000,430.000,-11.166,400.000,0.000,90.000,90.000,
8805100.000,430.000,-11.166,400.000,0.000,90.000,90.000,
8805102.000,430.000,-11.166,400.000,0.000,90.000,90.000,
8805104.000,430.000,-11.166,400.000,0.000,90.000,90.000,
8805109.000,430.000,2.706,400.000,0.000,90.000,90.000,
8805111.000,430.000,2.706,400.000,0.000,90.000,90.000,
8805114.000,430.000,2.706,400.000,0.000,90.000,90.000,
8805116.000,430.000,2.706,400.000,0.000,90.000,90.000,
8805119.000,430.000,2.706,400.000,0.000,90.000,90.000,
8805121.000,430.000,2.706,400.000,0.000,90.000,90.000,
8805124.000,430.000,16.577,400.000,0.000,90.000,90.000,
8805125.000,430.000,16.577,400.000,0.000,90.000,90.000,
8805127.000,430.000,16.577,400.000,0.000,90.000,90.000,
8805128.000,430.000,16.577,400.000,0.000,90.000,90.000,
8805129.000,430.000,16.577,400.000,0.000,90.000,90.000,
8805139.000,430.000,30.443,400.000,0.000,90.000,90.000,
8805141.000,430.000,30.443,400.000,0.000,90.000,90.000,
8805144.000,430.000,30.443,400.000,0.000,90.000,90.000,
8805146.000,430.000,30.443,400.000,0.000,90.000,90.000,
8805148.000,430.000,30.443,400.000,0.000,90.000,90.000,
8805151.000,430.000,30.443,400.000,0.000,90.000,90.000,
8805156.000,430.000,45.223,400.000,0.000,90.000,90.000,
8805159.000,430.000,45.223,400.000,0.000,90.000,90.000,
8805161.000,430.000,45.223,400.000,0.000,90.000,90.000,
8805164.000,430.000,45.223,400.000,0.000,90.000,90.000,
8805166.000,430.000,45.223,400.000,0.000,90.000,90.000,
8805171.000,430.000,59.990,400.000,0.000,90.000,90.000,
8805174.000,430.000,59.990,400.000,0.000,90.000,90.000,
8805176.000,430.000,59.990,400.000,0.000,90.000,90.000,
8805178.000,430.000,59.990,400.000,0.000,90.000,90.000,
8805181.000,430.000,59.990,400.000,0.000,90.000,90.000,
8805183.000,430.000,59.990,400.000,0.000,90.000,90.000,
8805187.000,430.000,73.816,400.000,0.000,89.999,89.999,
8805190.000,430.000,73.816,400.000,0.000,89.999,89.999,
8805192.000,430.000,73.816,400.000,0.000,89.999,89.999,
8805194.000,430.000,73.816,400.000,0.000,89.999,89.999,
8805197.000,430.000,73.816,400.000,0.000,89.999,89.999,
8805200.000,430.000,73.816,400.000,0.000,89.999,89.999,
8805203.000,430.000,88.539,400.000,0.000,90.000,90.000,
8805206.000,430.000,88.539,400.000,0.000,90.000,90.000,
8805208.000,430.000,88.539,400.000,0.000,90.000,90.000,
8805211.000,430.000,88.539,400.000,0.000,90.000,90.000,
8805213.000,430.000,88.539,400.000,0.000,90.000,90.000,
8805232.000,430.000,116.034,400.000,0.000,90.000,90.000,
8805235.000,430.000,116.034,400.000,0.000,90.000,90.000,
8805237.000,430.000,116.034,400.000,0.000,90.000,90.000,
8805240.000,430.000,116.034,400.000,0.000,90.000,90.000,
8805242.000,430.000,116.034,400.000,0.000,90.000,90.000,
8805245.000,430.000,116.034,400.000,0.000,90.000,90.000,
8805247.000,430.000,129.698,400.000,0.000,90.000,90.000,
8805248.000,430.000,129.698,400.000,0.000,90.000,90.000,
8805249.000,430.000,129.698,400.000,0.000,90.000,90.000,
8805250.000,430.000,129.698,400.000,0.000,90.000,90.000,
8805251.000,430.000,129.698,400.000,0.000,90.000,90.000,
8805264.000,430.000,143.278,400.000,0.000,90.000,90.000,
8805267.000,430.000,143.278,400.000,0.000,90.000,90.000,
8805270.000,430.000,143.278,400.000,0.000,90.000,90.000,
8805273.000,430.000,143.278,400.000,0.000,90.000,90.000,
8805275.000,430.000,143.278,400.000,0.000,90.000,90.000,
8805293.000,430.000,170.937,400.000,0.000,90.000,90.000,
8805295.000,430.000,172.696,400.000,0.000,90.000,90.000,
8805298.000,430.000,175.327,400.000,0.000,90.000,90.000,
8805300.000,430.000,177.948,400.000,0.000,90.000,90.000,
8805303.000,430.000,179.690,400.000,0.000,90.000,90.000,
8805305.000,430.000,181.428,400.000,0.000,90.000,90.000,
8805310.000,430.000,185.751,400.000,0.000,90.000,90.000,
8805312.000,430.000,187.471,400.000,0.000,90.000,90.000,
8805314.000,430.000,189.186,400.000,0.000,89.999,89.999,
8805316.000,430.000,191.748,400.000,0.000,90.000,90.000,
8805319.000,430.000,193.449,400.000,0.000,89.999,89.999,
8805322.000,430.000,195.989,400.000,0.000,90.000,90.000,
8805323.000,430.000,195.989,400.000,0.000,90.000,90.000,
8805325.000,430.000,198.514,400.000,0.000,90.000,90.000,
8805327.000,430.000,200.189,400.000,0.000,90.000,90.000,
8805329.000,430.000,201.856,400.000,0.000,89.999,89.999,
8805332.000,430.000,204.345,400.000,0.000,90.000,90.000,
8805334.000,430.000,205.994,400.000,0.000,90.000,90.000,
8805336.000,430.000,207.635,400.000,0.000,90.000,90.000,
8805338.000,430.000,209.268,400.000,0.000,89.999,89.999,
8805340.000,430.000,210.893,400.000,0.000,89.999,89.999,
8805343.000,430.000,213.313,400.000,0.000,90.000,90.000,
8805346.000,430.000,215.713,400.000,0.000,89.999,89.999,
8805347.000,430.000,215.713,400.000,0.000,89.999,89.999,
8805348.000,430.000,217.301,400.000,0.000,90.000,90.000,
8805352.000,430.000,220.447,400.000,0.000,90.000,90.000,
8805354.000,430.000,222.004,400.000,0.000,90.000,90.000,
8805356.000,430.000,223.551,400.000,0.000,90.000,90.000,
8805359.000,430.000,225.849,400.000,0.000,90.000,90.000,
8805360.000,430.000,225.849,400.000,0.000,90.000,90.000,
8805362.000,430.000,228.121,400.000,0.000,90.000,90.000,
8805364.000,430.000,229.621,400.000,0.000,90.000,90.000,
8805366.000,430.000,231.847,400.000,0.000,90.000,90.000,
8805370.000,430.000,234.044,400.000,0.000,90.000,90.000,
8805371.000,430.000,234.770,400.000,0.000,89.999,89.999,
8805372.000,430.000,235.492,400.000,0.000,90.000,90.000,
8805374.000,430.000,236.926,400.000,0.000,90.000,90.000,
8805377.000,430.000,239.051,400.000,0.000,90.000,90.000,
8805381.000,430.000,241.832,400.000,0.000,90.000,90.000,
8805382.000,430.000,242.518,400.000,0.000,90.000,90.000,
8805383.000,430.000,242.518,400.000,0.000,90.000,90.000,
8805385.000,430.000,244.552,400.000,0.000,90.000,90.000,
8805387.000,430.000,245.222,400.000,0.000,90.000,90.000,
8805391.000,430.000,248.512,400.000,0.000,90.000,90.000,
8805392.000,430.000,249.157,400.000,0.000,89.999,89.999,
8805393.000,430.000,249.799,400.000,0.000,90.000,90.000,
8805394.000,430.000,250.435,400.000,0.000,89.999,89.999,
8805395.000,430.000,251.068,400.000,0.000,90.000,90.000,
8805399.000,430.000,253.555,400.000,0.000,90.000,90.000,
8805402.000,430.000,255.970,400.000,0.000,90.000,90.000,
8805404.000,430.000,256.563,400.000,0.000,90.000,90.000,
8805405.000,430.000,257.151,400.000,0.000,90.000,90.000,
8805406.000,430.000,257.734,400.000,0.000,89.999,89.999,
8805408.000,430.000,258.886,400.000,0.000,90.000,90.000,
8805412.000,430.000,261.134,400.000,0.000,90.000,90.000,
8805414.000,430.000,262.229,400.000,0.000,90.000,90.000,
8805416.000,430.000,263.304,400.000,0.000,90.000,90.000,
8805417.000,430.000,263.304,400.000,0.000,90.000,90.000,
8805419.000,430.000,264.881,400.000,0.000,89.999,89.999,
8805421.000,430.000,265.907,400.000,0.000,90.000,90.000,
8805425.000,430.000,267.901,400.000,0.000,90.000,90.000,
8805427.000,430.000,268.868,400.000,0.000,90.000,90.000,
8805428.000,430.000,269.344,400.000,0.000,90.000,90.000,
8805429.000,430.000,269.815,400.000,0.000,90.000,90.000,
8805430.000,430.000,270.281,400.000,0.000,90.000,90.000,
8805433.000,430.000,271.649,400.000,0.000,90.000,90.000,
8805436.000,430.000,272.536,400.000,0.000,90.000,90.000,
8805438.000,430.000,273.829,400.000,0.000,89.999,89.999,
8805440.000,430.000,274.666,400.000,0.000,90.000,90.000,
8805441.000,430.000,275.077,400.000,0.000,90.000,90.000,
8805442.000,430.000,275.483,400.000,0.000,90.000,90.000,
8805445.000,430.000,276.673,400.000,0.000,90.000,90.000,
8805448.000,430.000,277.818,400.000,0.000,90.000,90.000,
8805450.000,430.000,278.558,400.000,0.000,90.000,90.000,
8805453.000,430.000,279.631,400.000,0.000,90.000,90.000,
8805455.000,430.000,280.323,400.000,0.000,89.999,89.999,
8805457.000,430.000,280.997,400.000,0.000,90.000,90.000,
8805459.000,430.000,281.652,400.000,0.000,90.000,90.000,
8805462.000,430.000,282.600,400.000,0.000,89.999,89.999,
8805464.000,430.000,283.211,400.000,0.000,90.000,90.000,
8805466.000,430.000,283.803,400.000,0.000,90.000,90.000,
8805468.000,430.000,284.378,400.000,0.000,90.000,90.000,
8805471.000,430.000,285.210,400.000,0.000,89.999,89.999,
8805473.000,430.000,285.743,400.000,0.000,90.000,90.000,
8805476.000,430.000,286.513,400.000,0.000,90.000,90.000,
8805478.000,430.000,287.006,400.000,0.000,89.999,89.999,
8805480.000,430.000,287.484,400.000,0.000,89.999,89.999,
8805483.000,430.000,288.172,400.000,0.000,89.999,89.999,
8805488.000,430.000,289.247,400.000,0.000,90.000,90.000,
8805490.000,430.000,289.652,400.000,0.000,90.000,90.000,
8805492.000,430.000,290.044,400.000,0.000,90.000,90.000,
8805494.000,430.000,290.423,400.000,0.000,90.000,90.000,
8805497.000,430.000,290.966,400.000,0.000,90.000,90.000,
8805500.000,430.000,291.483,400.000,0.000,90.000,90.000,
8805501.000,430.000,291.483,400.000,0.000,90.000,90.000,
8805503.000,430.000,291.972,400.000,0.000,90.000,90.000,
8805505.000,430.000,292.284,400.000,0.000,90.000,90.000,
8805508.000,430.000,292.732,400.000,0.000,90.000,90.000,
8805511.000,430.000,293.155,400.000,0.000,89.999,89.999,
8805513.000,430.000,293.425,400.000,0.000,90.000,90.000,
