X,Y,Z,rX,rY,rZ,empty
3874400.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874403.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874405.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874408.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874410.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874414.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874415.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874418.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874422.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874425.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874428.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874431.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874433.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874437.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874440.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874443.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874446.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874447.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874450.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874453.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874456.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874459.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874461.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874463.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874465.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874469.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874471.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874475.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874476.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874478.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874480.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874483.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874486.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874488.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874491.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874493.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874496.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874498.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874502.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874503.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874505.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874507.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874510.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874512.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874514.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874515.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874516.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874518.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874521.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874526.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874527.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874528.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874529.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874531.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874536.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874538.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874541.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874542.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874544.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874547.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874551.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874554.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874555.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874556.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874560.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874563.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874565.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874566.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874567.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874569.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874573.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874575.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874577.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874578.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874580.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874584.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874587.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874589.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874590.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874591.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874594.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874597.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874599.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874601.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874602.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874604.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874607.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874609.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874612.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874614.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874616.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874620.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874622.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874624.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874627.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874629.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874632.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874634.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874637.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874639.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874642.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874644.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874646.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874649.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874652.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874654.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874657.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874661.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874664.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874666.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874669.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874671.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874676.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874679.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874681.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874684.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874686.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874689.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874692.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874693.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874695.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874698.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874700.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874705.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874706.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874708.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874710.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874712.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874715.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874718.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874719.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874722.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874724.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874727.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874731.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874732.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874733.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874735.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874738.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874743.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874745.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874746.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874748.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874751.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874754.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874758.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874760.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874761.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874763.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874766.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874770.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874773.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874775.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874776.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874777.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874779.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874783.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874786.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874787.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874788.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874789.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874794.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874796.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874798.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874799.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874800.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874802.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874805.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874808.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874811.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874813.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874814.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874816.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874820.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874822.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874825.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874828.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874830.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874833.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874836.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874839.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874841.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874844.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874849.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874852.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874855.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874857.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874860.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874863.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874867.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874869.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874872.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874875.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874877.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874882.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874885.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874887.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874890.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874892.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874894.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874898.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874901.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874904.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874906.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874909.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874912.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874915.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874917.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874920.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874923.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874925.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874928.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874931.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874933.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874935.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874938.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874942.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874945.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874947.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874950.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874952.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874955.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874961.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874964.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874966.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874969.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874972.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874976.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874979.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874981.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874983.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874986.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874988.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874993.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874996.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3874998.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875001.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875004.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875008.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875011.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875013.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875015.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875018.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875020.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875022.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875024.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875026.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875029.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875032.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875035.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875036.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875038.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875041.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875044.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875047.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875049.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875050.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875053.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875056.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875058.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875061.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875062.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875064.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875067.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875069.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875072.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875074.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875076.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875079.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875081.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875084.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875087.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875088.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875090.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875092.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875094.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875099.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875100.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875102.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875104.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875106.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875109.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875111.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875112.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875113.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875115.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875117.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875122.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875123.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875124.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875126.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875129.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875133.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875135.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875136.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875138.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875141.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875144.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875147.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875148.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875151.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875153.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875156.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875160.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875161.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875163.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875165.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875168.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875171.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875173.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875175.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875177.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875180.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875183.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875186.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875187.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875190.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875192.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875195.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875200.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875202.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875205.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875208.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875210.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875212.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875216.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875218.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875220.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875223.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875225.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875230.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875232.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875234.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875237.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875239.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875243.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875247.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875250.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875254.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875257.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875262.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875267.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875270.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875273.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875276.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875279.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875281.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875284.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875285.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875288.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875291.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875294.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875298.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875299.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875301.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875303.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875306.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875308.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875310.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875312.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875313.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875315.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875318.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875322.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875323.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875326.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875328.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875331.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875336.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875337.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875339.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875342.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875345.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875348.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875351.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875353.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875356.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875360.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875363.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875366.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875367.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875369.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875373.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875375.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875378.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875381.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875382.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875383.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875386.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875390.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875393.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875396.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875397.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875398.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875401.000,-300.000,-30.000,160.000,-180.000,0.000,0.000,
3875405.000,-299.999,-30.000,160.000,-180.000,0.000,0.000,
3875407.000,-299.997,-30.000,160.000,-180.000,0.000,0.000,
3875409.000,-299.995,-30.000,160.000,-180.000,0.000,0.000,
3875410.000,-299.994,-30.000,160.000,-180.000,0.000,0.000,
3875411.000,-299.993,-30.000,160.000,-180.000,0.000,0.000,
3875414.000,-299.990,-30.000,160.000,-180.000,0.000,0.000,
3875417.000,-299.987,-30.000,160.000,-180.000,0.000,0.000,
3875420.000,-299.983,-30.000,160.000,-180.000,0.000,0.000,
3875421.000,-299.982,-30.000,160.000,-180.000,0.000,0.000,
3875422.000,-299.981,-30.000,160.000,-180.000,0.000,0.000,
3875423.000,-299.980,-30.000,160.000,-180.000,0.000,0.000,
3875425.000,-299.977,-30.000,160.000,-180.000,0.000,0.000,
3875429.000,-299.972,-30.000,160.000,-180.000,0.000,0.000,
3875431.000,-299.969,-30.000,160.000,-180.000,0.000,0.000,
3875434.000,-299.964,-30.000,160.000,-180.000,0.000,0.000,
3875435.000,-299.964,-30.000,160.000,-180.000,0.000,0.000,
