X,Y,Z,rX,rY,rZ,empty
4928928.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928930.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928931.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928935.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928939.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928942.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928945.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928947.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928952.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928955.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928957.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928960.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928963.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928965.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928967.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928968.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928971.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928973.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928975.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928979.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928980.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928982.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928984.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928987.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928990.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928991.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928992.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928994.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928996.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4928999.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929002.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929003.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929005.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929007.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929011.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929015.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929016.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929019.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929022.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929025.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929029.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929031.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929032.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929033.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929035.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929038.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929043.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929044.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929045.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929048.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929051.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929054.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929059.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929060.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929062.000,982.648,45.000,-70.000,0.000,90.000,90.000,
4929065.000,982.645,45.000,-69.999,0.000,90.000,90.000,
4929068.000,982.642,45.000,-70.000,0.000,90.000,90.000,
4929073.000,982.637,45.000,-69.999,0.000,90.000,90.000,
4929074.000,982.636,45.000,-70.000,0.000,90.000,90.000,
4929075.000,982.635,45.000,-69.999,0.000,90.000,90.000,
4929077.000,982.632,45.000,-70.000,0.000,90.000,90.000,
4929080.000,982.629,45.000,-69.999,0.000,90.000,90.000,
4929083.000,982.625,45.000,-69.999,0.000,89.999,89.999,
4929089.000,982.616,45.000,-70.000,0.000,90.000,90.000,
4929090.000,982.616,45.000,-70.000,0.000,90.000,90.000,
4929091.000,982.615,45.000,-69.999,0.000,90.000,90.000,
4929093.000,982.610,45.000,-69.999,0.000,89.999,89.999,
4929095.000,982.606,45.000,-70.000,0.000,90.000,90.000,
4929100.000,982.597,45.000,-69.999,0.000,89.999,89.999,
4929103.000,982.591,45.000,-70.000,0.000,90.000,90.000,
4929104.000,982.589,45.000,-70.000,0.000,90.000,90.000,
4929105.000,982.587,45.000,-69.999,0.000,90.000,90.000,
4929108.000,982.580,45.000,-69.999,0.000,90.000,90.000,
4929111.000,982.573,45.000,-69.999,0.000,90.000,90.000,
4929115.000,982.563,45.000,-69.999,0.000,90.000,90.000,
4929116.000,982.561,45.000,-70.000,0.000,90.000,90.000,
4929117.000,982.558,45.000,-69.999,0.000,90.000,90.000,
4929118.000,982.555,45.000,-70.000,0.000,90.000,90.000,
4929121.000,982.546,45.000,-70.000,0.000,90.000,90.000,
4929123.000,982.540,45.000,-70.000,0.000,90.000,90.000,
4929128.000,982.524,45.000,-69.999,0.000,90.000,90.000,
4929129.000,982.520,45.000,-69.999,0.000,90.000,90.000,
4929130.000,982.517,45.000,-69.999,0.000,90.000,90.000,
4929133.000,982.502,45.000,-70.000,0.000,89.999,89.999,
4929137.000,982.490,45.000,-69.999,0.000,90.000,90.000,
4929140.000,982.477,45.000,-69.999,0.000,89.999,89.999,
4929144.000,982.458,45.000,-70.000,0.000,90.000,90.000,
4929145.000,982.453,45.000,-70.000,0.000,90.000,90.000,
4929146.000,982.448,45.000,-69.999,0.000,90.000,90.000,
4929148.000,982.438,45.000,-69.999,0.000,90.000,90.000,
4929151.000,982.421,45.000,-70.000,0.000,89.999,89.999,
4929153.000,982.410,45.000,-70.000,0.000,90.000,90.000,
4929157.000,982.385,45.000,-70.000,0.000,90.000,90.000,
4929160.000,982.366,45.000,-69.999,0.000,90.000,90.000,
4929161.000,982.359,45.000,-70.000,0.000,90.000,90.000,
4929162.000,982.359,45.000,-70.000,0.000,90.000,90.000,
4929164.000,982.337,45.000,-70.000,0.000,90.000,90.000,
4929170.000,982.290,45.000,-70.000,0.000,90.000,90.000,
4929172.000,982.273,45.000,-69.999,0.000,90.000,90.000,
4929174.000,982.255,45.000,-70.000,0.000,90.000,90.000,
4929175.000,982.255,45.000,-70.000,0.000,90.000,90.000,
4929176.000,982.246,45.000,-69.999,0.000,90.000,90.000,
4929178.000,982.217,45.000,-69.999,0.000,90.000,90.000,
4929183.000,982.165,45.000,-69.999,0.000,90.000,90.000,
4929185.000,982.142,45.000,-69.999,0.000,90.000,90.000,
4929188.000,982.107,45.000,-69.999,0.000,90.000,90.000,
4929189.000,982.107,45.000,-69.999,0.000,90.000,90.000,
4929190.000,982.095,45.000,-70.000,0.000,90.000,90.000,
4929193.000,982.043,45.000,-69.999,0.000,89.999,89.999,
4929196.000,982.001,45.000,-70.000,0.000,90.000,90.000,
4929198.000,981.971,45.000,-69.999,0.000,90.000,90.000,
4929201.000,981.925,45.000,-70.000,0.000,89.999,89.999,
4929203.000,981.892,45.000,-69.999,0.000,89.999,89.999,
4929204.000,981.892,45.000,-69.999,0.000,89.999,89.999,
4929208.000,981.804,45.000,-69.999,0.000,90.000,90.000,
4929211.000,981.747,45.000,-70.000,0.000,90.000,90.000,
4929214.000,981.686,45.000,-70.000,0.000,89.999,89.999,
4929218.000,981.599,45.000,-69.999,0.000,90.000,90.000,
4929219.000,981.599,45.000,-69.999,0.000,90.000,90.000,
4929220.000,981.576,45.000,-69.999,0.000,90.000,90.000,
4929224.000,981.454,45.000,-70.000,0.000,89.999,89.999,
4929226.000,981.401,45.000,-70.000,0.000,90.000,90.000,
4929229.000,981.318,45.000,-69.999,0.000,89.999,89.999,
4929231.000,981.260,45.000,-70.000,0.000,90.000,90.000,
4929232.000,981.230,45.000,-69.999,0.000,90.000,90.000,
4929233.000,981.230,45.000,-69.999,0.000,90.000,90.000,
4929237.000,981.071,45.000,-70.000,0.000,89.999,89.999,
4929240.000,980.967,45.000,-69.999,0.000,90.000,90.000,
4929243.000,980.856,45.000,-69.999,0.000,90.000,90.000,
4929245.000,980.779,45.000,-70.000,0.000,90.000,90.000,
4929246.000,980.739,45.000,-69.999,0.000,90.000,90.000,
4929248.000,980.657,45.000,-70.000,0.000,90.000,90.000,
4929250.000,980.571,45.000,-70.000,0.000,90.000,90.000,
4929253.000,980.436,45.000,-69.999,0.000,90.000,90.000,
4929255.000,980.342,45.000,-70.000,0.000,90.000,90.000,
4929258.000,980.192,45.000,-69.999,0.000,90.000,90.000,
4929261.000,980.034,45.000,-69.999,0.000,90.000,90.000,
4929264.000,979.865,45.000,-69.999,0.000,90.000,90.000,
4929267.000,979.748,45.000,-69.999,0.000,90.000,90.000,
4929269.000,979.562,45.000,-70.000,0.000,90.000,90.000,
4929271.000,979.432,45.000,-70.000,0.000,90.000,90.000,
4929274.000,979.227,45.000,-69.999,0.000,90.000,90.000,
4929276.000,979.083,45.000,-69.999,0.000,90.000,90.000,
4929279.000,978.857,45.000,-69.999,0.000,90.000,90.000,
4929281.000,978.699,45.000,-69.999,0.000,90.000,90.000,
4929284.000,978.450,45.000,-70.000,0.000,90.000,90.000,
4929286.000,978.276,45.000,-70.000,0.000,90.000,90.000,
4929289.000,978.002,45.000,-69.999,0.000,89.999,89.999,
4929292.000,977.711,45.000,-69.999,0.000,90.000,90.000,
4929296.000,977.298,45.000,-69.999,0.000,89.999,89.999,
4929298.000,977.080,45.000,-70.000,0.000,90.000,90.000,
4929301.000,976.736,45.000,-70.000,0.000,90.000,90.000,
4929303.000,976.496,45.000,-69.999,0.000,90.000,90.000,
4929306.000,976.119,45.000,-70.000,0.000,90.000,90.000,
4929308.000,975.856,45.000,-69.999,0.000,90.000,90.000,
4929311.000,975.444,45.000,-70.000,0.000,90.000,90.000,
4929312.000,975.301,45.000,-69.999,0.000,89.999,89.999,
4929314.000,975.008,45.000,-69.999,0.000,90.000,90.000,
4929317.000,974.549,45.000,-70.000,0.000,90.000,90.000,
4929319.000,974.229,45.000,-70.000,0.000,89.999,89.999,
4929322.000,973.728,45.000,-69.999,0.000,89.999,89.999,
4929325.000,973.199,45.000,-69.999,0.000,90.000,90.000,
4929326.000,973.017,45.000,-70.000,0.000,90.000,90.000,
4929328.000,972.643,45.000,-70.000,0.000,90.000,90.000,
4929331.000,972.059,45.000,-70.000,0.000,89.999,89.999,
4929333.000,971.652,45.000,-70.000,0.000,90.000,90.000,
4929336.000,971.017,45.000,-70.000,0.000,90.000,90.000,
4929339.000,970.349,45.000,-69.999,0.000,90.000,90.000,
4929340.000,970.120,45.000,-69.999,0.000,89.999,89.999,
4929343.000,969.408,45.000,-69.999,0.000,90.000,90.000,
4929345.000,968.915,45.000,-70.000,0.000,90.000,90.000,
4929348.000,968.146,45.000,-70.000,0.000,89.999,89.999,
4929350.000,967.614,45.000,-69.999,0.000,90.000,90.000,
4929353.000,966.784,45.000,-70.000,0.000,90.000,90.000,
4929354.000,966.499,45.000,-70.000,0.000,90.000,90.000,
4929357.000,965.619,45.000,-70.000,0.000,90.000,90.000,
4929359.000,965.010,45.000,-69.999,0.000,90.000,90.000,
4929361.000,964.384,45.000,-70.000,0.000,89.999,89.999,
4929364.000,963.412,45.000,-69.999,0.000,90.000,90.000,
4929366.000,962.741,45.000,-69.999,0.000,90.000,90.000,
4929367.000,962.399,45.000,-70.000,0.000,90.000,90.000,
4929370.000,961.344,45.000,-69.999,0.000,89.999,89.999,
4929373.000,960.246,45.000,-69.999,0.000,90.000,90.000,
4929375.000,959.491,45.000,-69.999,0.000,89.999,89.999,
4929377.000,958.322,45.000,-70.000,0.000,90.000,90.000,
4929380.000,957.518,45.000,-70.000,0.000,90.000,90.000,
4929382.000,956.694,45.000,-70.000,0.000,89.999,89.999,
4929384.000,955.851,45.000,-70.000,0.000,89.999,89.999,
4929386.000,954.988,45.000,-69.999,0.000,90.000,90.000,
4929388.000,954.105,45.000,-70.000,0.000,90.000,90.000,
4929391.000,952.744,45.000,-69.999,0.000,90.000,90.000,
4929393.000,951.811,45.000,-69.999,0.000,90.000,90.000,
4929395.000,950.858,45.000,-69.999,0.000,89.999,89.999,
4929397.000,949.886,45.000,-69.999,0.000,90.000,90.000,
4929400.000,948.389,45.000,-70.000,0.000,90.000,90.000,
4929402.000,947.367,45.000,-70.000,0.000,89.999,89.999,
4929404.000,946.324,45.000,-70.000,0.000,90.000,90.000,
4929407.000,944.724,45.000,-69.999,0.000,89.999,89.999,
4929409.000,943.632,45.000,-69.999,0.000,89.999,89.999,
4929411.000,942.521,45.000,-69.999,0.000,90.000,90.000,
4929413.000,941.391,45.000,-69.999,0.000,90.000,90.000,
4929416.000,939.659,45.000,-70.000,0.000,90.000,90.000,
4929419.000,939.072,45.000,-69.999,0.000,90.000,90.000,
4929421.000,936.679,45.000,-69.999,0.000,90.000,90.000,
4929423.000,935.455,45.000,-69.999,0.000,90.000,90.000,
4929425.000,934.212,45.000,-70.000,0.000,90.000,90.000,
4929427.000,932.952,45.000,-70.000,0.000,90.000,90.000,
4929430.000,931.028,45.000,-70.000,0.000,90.000,90.000,
4929434.000,928.403,45.000,-69.999,0.000,90.000,90.000,
4929435.000,928.403,45.000,-69.999,0.000,90.000,90.000,
4929436.000,927.065,45.000,-70.000,0.000,90.000,90.000,
4929438.000,925.711,45.000,-69.999,0.000,90.000,90.000,
4929441.000,923.649,45.000,-70.000,0.000,89.999,89.999,
4929443.000,922.255,45.000,-70.000,0.000,89.999,89.999,
4929446.000,920.135,45.000,-69.999,0.000,90.000,90.000,
4929447.000,920.135,45.000,-69.999,0.000,90.000,90.000,
4929448.000,918.703,45.000,-70.000,0.000,90.000,90.000,
4929450.000,917.256,45.000,-70.000,0.000,90.000,90.000,
4929452.000,915.795,45.000,-70.000,0.000,89.999,89.999,
4929455.000,913.578,45.000,-70.000,0.000,90.000,90.000,
4929457.000,912.083,45.000,-70.000,0.000,90.000,90.000,
4929458.000,911.330,45.000,-69.999,0.000,90.000,90.000,
4929459.000,910.575,45.000,-70.000,0.000,89.999,89.999,
4929461.000,909.054,45.000,-69.999,0.000,90.000,90.000,
4929463.000,907.520,45.000,-69.999,0.000,90.000,90.000,
4929465.000,905.974,45.000,-69.999,0.000,90.000,90.000,
4929469.000,902.848,45.000,-69.999,0.000,89.999,89.999,
4929470.000,902.059,45.000,-69.999,0.000,90.000,90.000,
4929471.000,902.059,45.000,-69.999,0.000,90.000,90.000,
4929473.000,899.676,45.000,-69.999,0.000,90.000,90.000,
4929475.000,898.074,45.000,-70.000,0.000,90.000,90.000,
4929479.000,894.840,45.000,-69.999,0.000,89.999,89.999,
4929480.000,894.026,45.000,-69.999,0.000,90.000,90.000,
4929481.000,894.026,45.000,-69.999,0.000,90.000,90.000,
4929483.000,891.568,45.000,-69.999,0.000,90.000,90.000,
4929485.000,889.917,45.000,-69.999,0.000,90.000,90.000,
4929487.000,888.258,45.000,-69.999,0.000,90.000,90.000,
4929490.000,885.754,45.000,-70.000,0.000,89.999,89.999,
4929491.000,884.915,45.000,-69.999,0.000,90.000,90.000,
4929492.000,884.074,45.000,-69.999,0.000,89.999,89.999,
4929493.000,884.074,45.000,-69.999,0.000,89.999,89.999,
4929495.000,881.539,45.000,-69.999,0.000,90.000,90.000,
4929497.000,879.840,45.000,-69.999,0.000,90.000,90.000,
4929501.000,876.420,45.000,-69.999,0.000,90.000,90.000,
4929504.000,874.700,45.000,-69.999,0.000,90.000,90.000,
4929505.000,873.837,45.000,-69.999,0.000,90.000,90.000,
4929507.000,871.240,45.000,-70.000,0.000,89.999,89.999,
4929509.000,869.501,45.000,-70.000,0.000,90.000,90.000,
4929515.000,864.249,45.000,-70.000,0.000,90.000,90.000,
4929516.000,864.249,45.000,-70.000,0.000,90.000,90.000,
4929518.000,861.605,45.000,-69.999,0.000,89.999,89.999,
4929521.000,858.949,45.000,-70.000,0.000,89.999,89.999,
4929523.000,857.173,45.000,-70.000,0.000,90.000,90.000,
4929526.000,854.500,45.000,-69.999,0.000,89.999,89.999,
4929529.000,851.817,45.000,-69.999,0.000,89.999,89.999,
4929530.000,850.921,45.000,-69.999,0.000,90.000,90.000,
4929532.000,849.125,45.000,-69.999,0.000,90.000,90.000,
4929535.000,847.326,45.000,-70.000,0.000,90.000,90.000,
4929537.000,844.620,45.000,-70.000,0.000,90.000,90.000,
4929539.000,842.811,45.000,-69.999,0.000,90.000,90.000,
4929543.000,839.184,45.000,-69.999,0.000,90.000,90.000,
4929544.000,838.276,45.000,-70.000,0.000,90.000,90.000,
4929546.000,836.456,45.000,-69.999,0.000,90.000,90.000,
4929548.000,834.633,45.000,-69.999,0.000,90.000,90.000,
4929551.000,831.894,45.000,-69.999,0.000,89.999,89.999,
4929553.000,830.064,45.000,-70.000,0.000,90.000,90.000,
4929556.000,827.315,45.000,-70.000,0.000,90.000,90.000,
4929557.000,826.397,45.000,-69.999,0.000,90.000,90.000,
4929560.000,824.560,45.000,-69.999,0.000,90.000,90.000,
4929561.000,822.721,45.000,-69.999,0.000,90.000,90.000,
4929564.000,819.958,45.000,-70.000,0.000,90.000,90.000,
4929566.000,818.113,45.000,-69.999,0.000,90.000,90.000,
4929569.000,815.343,45.000,-70.000,0.000,90.000,90.000,
4929571.000,813.493,45.000,-69.999,0.000,90.000,90.000,
4929573.000,811.642,45.000,-70.000,0.000,89.999,89.999,
4929575.000,809.789,45.000,-70.000,0.000,89.999,89.999,
4929577.000,807.935,45.000,-69.999,0.000,90.000,90.000,
4929580.000,805.150,45.000,-69.999,0.000,90.000,90.000,
4929582.000,803.291,45.000,-69.999,0.000,90.000,90.000,
4929583.000,802.362,45.000,-69.999,0.000,90.000,90.000,
4929586.000,798.639,45.000,-69.999,0.000,89.999,89.999,
4929589.000,797.708,45.000,-70.000,0.000,90.000,90.000,
4929592.000,793.979,45.000,-70.000,0.000,90.000,90.000,
4929596.000,790.245,45.000,-69.999,0.000,89.999,89.999,
4929597.000,790.245,45.000,-69.999,0.000,89.999,89.999,
4929598.000,790.245,45.000,-69.999,0.000,89.999,89.999,
4929600.000,786.507,45.000,-69.999,0.000,90.000,90.000,
4929603.000,783.701,45.000,-70.000,0.000,90.000,90.000,
4929606.000,780.893,45.000,-70.000,0.000,90.000,90.000,
4929609.000,778.082,45.000,-69.999,0.000,89.999,89.999,
4929612.000,775.270,45.000,-70.000,0.000,90.000,90.000,
4929614.000,773.395,45.000,-70.000,0.000,90.000,90.000,
4929617.000,771.518,45.000,-70.000,0.000,90.000,90.000,
4929619.000,768.702,45.000,-70.000,0.000,90.000,90.000,
4929623.000,764.945,45.000,-70.000,0.000,90.000,90.000,
4929627.000,761.186,45.000,-69.999,0.000,90.000,90.000,
4929628.000,760.246,45.000,-70.000,0.000,90.000,90.000,
4929629.000,760.246,45.000,-70.000,0.000,90.000,90.000,
4929631.000,757.424,45.000,-70.000,0.000,90.000,90.000,
4929633.000,755.543,45.000,-69.999,0.000,90.000,90.000,
4929636.000,751.778,45.000,-70.000,0.000,90.000,90.000,
4929640.000,748.953,45.000,-70.000,0.000,90.000,90.000,
4929642.000,747.070,45.000,-70.000,0.000,90.000,90.000,
4929643.000,747.070,45.000,-70.000,0.000,90.000,90.000,
4929645.000,744.243,45.000,-69.999,0.000,90.000,90.000,
4929648.000,741.416,45.000,-69.999,0.000,90.000,90.000,
4929652.000,737.645,45.000,-69.999,0.000,90.000,90.000,
4929655.000,734.816,45.000,-70.000,0.000,90.000,90.000,
4929656.000,733.873,45.000,-70.000,0.000,90.000,90.000,
4929657.000,733.873,45.000,-70.000,0.000,90.000,90.000,
4929659.000,731.043,45.000,-69.999,0.000,89.999,89.999,
4929662.000,728.212,45.000,-69.999,0.000,90.000,90.000,
4929665.000,725.381,45.000,-69.999,0.000,90.000,90.000,
4929668.000,722.549,45.000,-69.999,0.000,90.000,90.000,
4929670.000,720.661,45.000,-70.000,0.000,90.000,90.000,
4929671.000,719.716,45.000,-70.000,0.000,89.999,89.999,
4929672.000,719.716,45.000,-70.000,0.000,89.999,89.999,
4929676.000,714.995,45.000,-69.999,0.000,90.000,90.000,
4929678.000,713.106,45.000,-70.000,0.000,90.000,90.000,
4929681.000,710.272,45.000,-70.000,0.000,89.999,89.999,
4929683.000,708.382,45.000,-69.999,0.000,90.000,90.000,
4929684.000,708.382,45.000,-69.999,0.000,90.000,90.000,
4929686.000,705.547,45.000,-70.000,0.000,90.000,90.000,
4929691.000,700.822,45.000,-70.000,0.000,90.000,90.000,
4929694.000,697.986,45.000,-69.999,0.000,90.000,90.000,
4929695.000,697.041,45.000,-70.000,0.000,89.999,89.999,
4929696.000,696.096,45.000,-70.000,0.000,90.000,90.000,
4929698.000,694.205,45.000,-70.000,0.000,90.000,90.000,
4929700.000,692.314,45.000,-69.999,0.000,90.000,90.000,
4929705.000,687.587,45.000,-70.000,0.000,90.000,90.000,
4929707.000,685.695,45.000,-70.000,0.000,90.000,90.000,
4929708.000,684.750,45.000,-70.000,0.000,89.999,89.999,
4929709.000,684.750,45.000,-70.000,0.000,89.999,89.999,
4929711.000,681.913,45.000,-69.999,0.000,90.000,90.000,
4929715.000,678.129,45.000,-70.000,0.000,90.000,90.000,
4929717.000,676.238,45.000,-70.000,0.000,90.000,90.000,
4929719.000,674.346,45.000,-70.000,0.000,90.000,90.000,
4929721.000,672.454,45.000,-70.000,0.000,90.000,90.000,
4929722.000,671.508,45.000,-70.000,0.000,90.000,90.000,
4929723.000,670.562,45.000,-70.000,0.000,90.000,90.000,
4929727.000,666.778,45.000,-70.000,0.000,90.000,90.000,
4929729.000,664.886,45.000,-70.000,0.000,90.000,90.000,
4929732.000,662.048,45.000,-69.999,0.000,90.000,90.000,
4929734.000,660.156,45.000,-70.000,0.000,90.000,90.000,
4929735.000,659.210,45.000,-70.000,0.000,89.999,89.999,
4929737.000,657.319,45.000,-70.000,0.000,90.000,90.000,
4929740.000,654.481,45.000,-70.000,0.000,89.999,89.999,
4929742.000,652.590,45.000,-70.000,0.000,89.999,89.999,
4929744.000,650.699,45.000,-70.000,0.000,90.000,90.000,
4929747.000,647.862,45.000,-69.999,0.000,89.999,89.999,
4929748.000,646.916,45.000,-70.000,0.000,89.999,89.999,
4929750.000,645.026,45.000,-69.999,0.000,90.000,90.000,
4929752.000,643.135,45.000,-69.999,0.000,89.999,89.999,
4929754.000,641.244,45.000,-70.000,0.000,89.999,89.999,
4929756.000,639.353,45.000,-69.999,0.000,90.000,90.000,
4929759.000,636.518,45.000,-70.000,0.000,90.000,90.000,
4929761.000,634.628,45.000,-70.000,0.000,90.000,90.000,
4929763.000,632.738,45.000,-70.000,0.000,90.000,90.000,
4929766.000,629.903,45.000,-70.000,0.000,90.000,90.000,
4929768.000,628.013,45.000,-70.000,0.000,90.000,90.000,
4929771.000,625.179,45.000,-70.000,0.000,90.000,90.000,
4929773.000,623.290,45.000,-69.999,0.000,90.000,90.000,
4929775.000,621.401,45.000,-70.000,0.000,90.000,90.000,
4929779.000,617.624,45.000,-70.000,0.000,90.000,90.000,
4929781.000,615.735,45.000,-70.000,0.000,90.000,90.000,
4929783.000,613.847,45.000,-70.000,0.000,90.000,90.000,
4929785.000,611.960,45.000,-70.000,0.000,90.000,90.000,
4929787.000,610.072,45.000,-69.999,0.000,90.000,90.000,
4929791.000,606.298,45.000,-70.000,0.000,90.000,90.000,
4929792.000,606.298,45.000,-70.000,0.000,90.000,90.000,
4929794.000,603.468,45.000,-70.000,0.000,90.000,90.000,
4929796.000,601.582,45.000,-69.999,0.000,90.000,90.000,
4929798.000,599.696,45.000,-70.000,0.000,90.000,90.000,
4929800.000,597.810,45.000,-69.999,0.000,90.000,90.000,
4929803.000,594.982,45.000,-70.000,0.000,90.000,90.000,
4929804.000,594.040,45.000,-69.999,0.000,90.000,90.000,
4929807.000,591.213,45.000,-70.000,0.000,90.000,90.000,
4929809.000,589.329,45.000,-70.000,0.000,90.000,90.000,
4929811.000,587.446,45.000,-70.000,0.000,89.999,89.999,
4929816.000,582.739,45.000,-70.000,0.000,90.000,90.000,
4929817.000,582.739,45.000,-70.000,0.000,90.000,90.000,
4929819.000,579.917,45.000,-70.000,0.000,90.000,90.000,
4929821.000,578.036,45.000,-70.000,0.000,89.999,89.999,
4929823.000,576.155,45.000,-70.000,0.000,89.999,89.999,
4929825.000,574.276,45.000,-70.000,0.000,90.000,90.000,
4929828.000,571.457,45.000,-69.999,0.000,90.000,90.000,
4929829.000,570.518,45.000,-70.000,0.000,90.000,90.000,
4929830.000,570.518,45.000,-70.000,0.000,90.000,90.000,
4929832.000,567.701,45.000,-70.000,0.000,89.999,89.999,
4929834.000,565.824,45.000,-70.000,0.000,90.000,90.000,
4929838.000,562.072,45.000,-69.999,0.000,90.000,90.000,
4929840.000,560.197,45.000,-69.999,0.000,90.000,90.000,
4929841.000,559.260,45.000,-70.000,0.000,90.000,90.000,
4929843.000,557.387,45.000,-70.000,0.000,89.999,89.999,
4929845.000,555.514,45.000,-70.000,0.000,90.000,90.000,
4929848.000,552.707,45.000,-70.000,0.000,90.000,90.000,
4929852.000,548.967,45.000,-70.000,0.000,90.000,90.000,
4929853.000,548.033,45.000,-70.000,0.000,89.999,89.999,
4929854.000,547.099,45.000,-70.000,0.000,89.999,89.999,
4929855.000,546.165,45.000,-70.000,0.000,89.999,89.999,
4929858.000,543.365,45.000,-70.000,0.000,90.000,90.000,
4929860.000,541.500,45.000,-70.000,0.000,89.999,89.999,
4929864.000,537.774,45.000,-70.000,0.000,90.000,90.000,
4929865.000,536.844,45.000,-69.999,0.000,89.999,89.999,
4929868.000,534.054,45.000,-69.999,0.000,90.000,90.000,
4929870.000,532.195,45.000,-70.000,0.000,90.000,90.000,
4929873.000,529.411,45.000,-70.000,0.000,90.000,90.000,
4929878.000,525.704,45.000,-70.000,0.000,90.000,90.000,
4929879.000,524.778,45.000,-69.999,0.000,89.999,89.999,
4929881.000,522.004,45.000,-70.000,0.000,90.000,90.000,
4929884.000,519.234,45.000,-70.000,0.000,89.999,89.999,
4929886.000,517.389,45.000,-70.000,0.000,90.000,90.000,
4929889.000,515.547,45.000,-70.000,0.000,90.000,90.000,
4929893.000,510.951,45.000,-69.999,0.000,90.000,90.000,
4929894.000,510.034,45.000,-70.000,0.000,89.999,89.999,
4929897.000,507.285,45.000,-70.000,0.000,90.000,90.000,
4929899.000,505.456,45.000,-70.000,0.000,90.000,90.000,
4929902.000,502.718,45.000,-70.000,0.000,90.000,90.000,
4929905.000,499.985,45.000,-70.000,0.000,90.000,90.000,
4929908.000,497.260,45.000,-70.000,0.000,90.000,90.000,
4929910.000,495.447,45.000,-69.999,0.000,90.000,90.000,
4929913.000,492.734,45.000,-69.999,0.000,89.999,89.999,
4929916.000,490.029,45.000,-69.999,0.000,90.000,90.000,
4929919.000,487.332,45.000,-70.000,0.000,90.000,90.000,
4929924.000,482.857,45.000,-70.000,0.000,89.999,89.999,
4929925.000,481.965,45.000,-69.999,0.000,90.000,90.000,
4929928.000,479.297,45.000,-69.999,0.000,90.000,90.000,
4929931.000,476.639,45.000,-70.000,0.000,90.000,90.000,
4929934.000,473.992,45.000,-70.000,0.000,90.000,90.000,
4929938.000,470.481,45.000,-70.000,0.000,90.000,90.000,
4929943.000,466.125,45.000,-70.000,0.000,90.000,90.000,
4929947.000,462.667,45.000,-69.999,0.000,90.000,90.000,
4929950.000,460.091,45.000,-70.000,0.000,89.999,89.999,
4929953.000,457.530,45.000,-69.999,0.000,90.000,90.000,
4929957.000,454.142,45.000,-70.000,0.000,90.000,90.000,
4929960.000,451.621,45.000,-70.000,0.000,90.000,90.000,
